,hard_latency,mean_growth,A,Ti,kg,max_growth,appiration,depth,stage,side,uniq-condition
490,0.0,0.0065729505216352,2.352434736218638,-12.533114250720528,0.015054675873858,0.0130285028201997,0.0,3.799203603091261,0,L,LL
491,0.0,0.0463230151931068,9.570709827183512,36.95749229444672,0.0213634779186404,0.0752179725877275,0.0,5.0157885552080685,0,L,LL
492,0.0,0.0208002368503889,52.67100423666312,507.4828452694,0.0022078903685986,0.0427813634852103,0.0,6.000389065227066,0,L,LL
493,0.0,0.0009753086419753,1.173812260845238,-54.704535281760805,0.0369777887405731,0.015967800449608,0.0,7.406055469950186,0,L,LL
494,0.0,0.0145210212482172,2.762791721805854,14.777285773603255,0.0264912685763656,0.0269250438849487,0.0,9.241687527704707,0,L,LL
495,0.0,0.0167586826729054,4.381242994784569,-3.974306101706249,0.0278156837519118,0.0448324630313595,0.0,9.736807908431754,0,L,LL
496,0.0,0.0366413790025799,8.433198951357799,13.298148726964586,0.0327095505645044,0.1014781265989394,0.0,11.2803023517659,0,L,LL
497,0.0,0.0338335336793529,7.070304046053494,19.751775835596497,0.0357017889074108,0.0928610491821259,0.0,12.81889739331283,0,L,LL
498,0.0,0.0253191302907021,5.642280525692022,14.900488860949157,0.0284150070502013,0.05898043361002,0.0,14.46000442237976,0,L,LL
499,0.0,0.0135319548265413,3.2283246317714367,3.261435172552751,0.0355348001657573,0.0422023461508485,0.0,15.28233105298344,0,L,LL
500,0.0,0.036366675400772,4.490821821117195,31.28532149791655,0.0459796669643008,0.0759621351874458,0.0,17.07800351736967,0,L,LL
501,0.0,0.0933368624419194,17.107424038320175,70.40010315407092,0.0209186972478369,0.1316511850983666,0.0,17.918349655577018,0,L,LL
502,0.0,0.0570203059314185,7.648834803705021,49.22454868003303,0.0298363936633242,0.0839551086571657,0.0,19.75014971923691,0,L,LL
503,-0.0030000000000001,0.0379882519185501,5.666998319388287,40.48760390764346,0.0287602992619871,0.0599586716419241,24.003,22.129096814698386,1,L,LL
504,0.0019999999999988,0.0764730884868282,11.507659863970854,47.82358112232267,0.0344272269527604,0.1457453063491521,23.998,22.30307626750819,1,L,LL
505,-0.0030000000000001,0.08960592841096,6.666070687269598,30.846112331263637,0.0488721264519794,0.1198496219763777,30.003,24.363647964123125,1,L,LL
506,-0.0018000000000029,0.0264700036701065,3.2012052160265383,25.478105030241736,0.0333085347412713,0.0392260486148357,36.0018,25.288461321563425,1,L,LL
507,-0.0018000000000029,0.0254392386335201,3.3031127576785977,27.634004794291783,0.0334061428214919,0.0405933834318629,30.001800000000003,26.11842202695857,1,L,LL
508,36.36979999999999,0.0633326425296769,5.760322347644978,19.77801571702113,0.0461761881903732,0.0978521527743328,35.63020000000001,28.971228928928745,1,L,LL
509,-2.9942999999999955,0.0817425719262504,11.08212788762852,53.43986493262896,0.0254916647899577,0.1039266371548439,68.9943,29.153580369833385,1,L,LL
510,-8.453900000000004,0.0055960392745366,0.5684593502849887,20.889529346257216,0.0396893852793073,0.0083000231737838,62.4539,30.186905201626374,1,L,LL
511,-2.9928000000000026,0.0159643380783649,1.1297171005386073,20.36512462238641,0.0686537981366471,0.0285324976092942,92.9928,33.29156943626169,2,L,LL
512,-2.985500000000002,0.0414881787485767,4.252960285987817,37.78841192036632,0.0405487574815857,0.0634416392773725,80.9855,34.917546810141886,2,L,LL
513,-2.992900000000006,0.0248425494685629,2.867184580974301,46.643365380653165,0.0295253737530351,0.0311427223939451,104.9929,37.57953230066509,2,L,LL
514,-2.991500000000002,0.0374567534150668,2.8225945717608814,29.95080192907773,0.0417861858481507,0.043389710409992,116.9915,40.02297518166908,2,L,LL
515,-2.992900000000006,0.0234583338823449,3.495998133564401,56.26927114427095,0.0327491816306542,0.0421189137409759,104.9929,41.407908942544815,2,L,LL
516,0.0037999999999982,0.0046507927486671,,,,,41.9962,41.89540882669517,2,L,LL
517,,,,,,,146.9901,50.39429473565676,2,L,LL
518,0.0,0.0597012855359751,21.23425312311345,49.12102712044064,0.0105135695700174,0.0821282749786724,0.0,0.7868610187955681,0,R,LL
519,0.0,0.0598476983133955,19.14834010445269,52.8310066954178,0.0089828670933151,0.0632778369097227,0.0,2.5379234431642983,0,R,LL
520,0.0,0.0255953150995329,7.030023118400302,-2.2964568257895364,0.0283259573813723,0.0732566186320548,0.0,3.8667976455993873,0,R,LL
521,0.0019999999999988,0.0652906197057392,7.738554753225513,46.36575430886347,0.0280235248598436,0.0797789174160841,17.998,3.984489087089412,0,R,LL
522,0.0,0.0700301428947936,14.59700634677733,15.03933507531015,0.0166090911380761,0.0891897985773379,0.0,4.860636484848489,0,R,LL
523,0.0,0.1133018156706524,21.61451172434954,61.69034199093375,0.0180334979327452,0.1433939808659647,0.0,5.111353110082163,0,R,LL
524,0.0,0.0569626247174171,7.883200830321003,29.23187990317261,0.0233244372376373,0.0676424427642025,0.0,5.93068577946217,0,R,LL
525,0.0,0.1543772658773801,179.183343088324,269.9268739499672,0.0055648792443102,0.3668249761444308,0.0,7.394118244061062,0,R,LL
526,0.0,0.0602844941825333,11.837201161128018,21.978722671829324,0.0365609511185748,0.1592106191866333,0.0,8.833223538923116,0,R,LL
527,0.0,0.0030410454952005,1.5386788908323654,-12.56986497848373,0.0629173124544672,0.0356142396745053,0.0,9.662627866303923,0,R,LL
528,0.0,0.0009753086419753,1.2673698272125804,29.362077671480243,0.0030917213167133,0.0014414819942249,0.0,10.953256860689342,0,R,LL
529,0.0,0.066840226003266,185.9356453836267,331.9795866650795,0.005384755111088,0.3683274877279807,0.0,10.98579105193486,0,R,LL
530,0.0,0.0115118613792122,2.7240818888034943,4.975874575873916,0.0805568331818565,0.0807287191462626,0.0,12.601332339730796,0,R,LL
531,0.0,0.0167419981007968,3.626754305965049,10.34510911966999,0.049148086429003,0.0655737871695869,0.0,14.262567098848244,0,R,LL
532,0.0,0.0404264650101898,7.128693642260381,41.0476988380931,0.0283596474664151,0.0743731707558759,0.0,15.514023465619536,0,R,LL
533,0.0,0.0290061193488294,4.747078863002763,44.34886587253053,0.0235128775275614,0.0410617776092533,0.0,17.75007173008511,0,R,LL
534,0.0034999999999998,0.0188373842304914,2.860332725878634,30.71132478109132,0.0590908783105643,0.0621788260742757,5.9965,19.327815994639327,1,R,LL
535,-0.0048999999999992,0.0501796183504219,8.130784977317637,57.34445363962925,0.0213707024105788,0.0639229473174835,12.0049,20.873114002328343,1,R,LL
536,0.0019999999999988,0.0605967118152148,19.00919251415006,121.41646450222976,0.0092194896208445,0.0644727309913235,23.998,21.86488341302823,1,R,LL
537,0.0019999999999988,0.1045901099646857,14.530042502577444,52.33692393273622,0.0255138364763072,0.1363792100301494,23.998,23.49650405643772,1,R,LL
538,-0.0018000000000029,0.0626289715790319,9.173978211442568,49.45150204426272,0.023231956038528,0.0784059460925978,30.001800000000003,24.044507303234678,1,R,LL
539,-0.9577999999999988,0.0463463839882604,28.91376941827217,171.57253577119866,0.0080006233081935,0.0851008806789905,54.9578,25.20798415127348,1,R,LL
540,0.0037999999999982,0.063083547963504,10.678937905342377,68.60222418950177,0.0198691546351278,0.0780572000882109,41.9962,26.130483628346504,1,R,LL
541,-0.9577999999999988,0.04398190284961,5.732439510958866,50.86437404278206,0.0281304774697897,0.0593228630018009,54.9578,29.02588275597161,1,R,LL
542,-2.985500000000002,0.0362591482312913,4.018595127729138,50.01318852584138,0.0365797046723855,0.0540779184230323,80.9855,31.09595106688373,1,R,LL
543,-2.997,0.0115208333333332,0.547796904794657,4.50132782269072,0.1954631420929198,0.0393903616317218,116.997,34.999623335341965,2,R,LL
544,-2.988100000000003,0.0092044279668041,0.5136340992557289,5.853957823665562,0.0694064223393814,0.013114720058685,104.9881,36.79014034650002,2,R,LL
545,-2.992999999999995,0.0109722222222223,,,,,128.993,38.64923244607891,2,R,LL
546,-2.994499999999988,0.0364856889694403,1.1355115539657912,13.203977103024515,0.1171104505886561,0.0489207073164093,140.9945,42.00864032204035,2,R,LL
547,-2.994499999999988,0.0286861397803081,0.771533776411409,8.43234454533128,0.1333315005616495,0.0378436684033033,140.9945,44.105471834503774,2,R,LL
548,-2.994499999999988,0.0288607702464567,2.538105769637818,28.32661264925531,0.0597960317726815,0.0558325673426308,140.9945,48.88144382464117,2,R,LL
549,0.0,0.1235784408336868,28.447283998925847,15.299681619895884,0.0287682707615503,0.3010648711784775,0.0,0.4898968291385434,0,L,LL
550,0.0,0.0555003331763808,17.49813113263964,-5.045707732543166,0.025005948528272,0.1609683594477718,0.0,1.905577799783236,0,L,LL
551,0.0018999999999991,0.0936669184278177,15.190007139252522,55.550891169504965,0.0189223957463821,0.1057400757603737,35.9981,2.153006372381972,0,L,LL
552,0.0,0.0359883362470906,9.63670223990632,-6.012714428969483,0.0233443497397002,0.08275909623148,0.0,6.1448843945866845,0,L,LL
553,0.0,0.0055390145204778,1.073696165841994,8.601966690438251,0.0616260270344588,0.0243417103591804,0.0,7.216998400125098,0,L,LL
554,0.0,0.0047787092048833,1.6988794164746956,-26.750046287943128,0.0221125300103165,0.0138199511498046,0.0,8.508875296280943,0,L,LL
555,0.0,0.2132433713543334,47.7939310730273,76.40322922572634,0.0150307859837492,0.2642773614419423,0.0,10.543100024729204,0,L,LL
556,0.0,0.0104219681508474,3.244247675028876,-0.15920801098766,0.0261558009207142,0.0312167397203434,0.0,13.176238755152577,0,L,LL
557,0.0,0.0295401733459979,6.496572129903506,35.35356330319373,0.0177527237129835,0.0424282165653978,0.0,14.248784830087844,0,L,LL
558,0.0,0.0241071244174283,4.515447709513455,30.56610458848424,0.0332941588657425,0.0553062717105087,0.0,15.983079614015791,0,L,LL
559,0.0,0.0191417787904374,3.171388053579824,28.879135860622192,0.0397513512524257,0.0463774429699454,0.0,17.285542882500494,0,L,LL
560,0.0,0.0335500153798749,4.420235712582657,40.68720944611941,0.0380874313719085,0.0619344994282986,0.0,21.065574478422214,0,L,LL
561,0.0034,0.0348193947572731,4.892938510676803,39.970843042877895,0.0400427194356375,0.0720773548745404,5.9966,22.664910779083844,1,L,LL
562,-0.0050000000000007,0.0553150670899085,9.220342516547598,61.6802775115572,0.0237360041170625,0.080511919567062,12.005,25.974004197580648,1,L,LL
563,0.0018999999999991,0.036009593882226,4.822543715429578,36.57546465952813,0.0374408565936037,0.0664243735787105,23.9981,27.65148611253335,1,L,LL
564,-0.0051999999999985,0.0400323731577442,5.089067561672797,36.21272393364441,0.0373627110841212,0.0699490976261804,30.0052,30.229733556245257,1,L,LL
565,-2.985600000000005,0.020396244494744,2.071577150690262,26.72120320696939,0.0437880298504978,0.0333704478918791,74.9856,33.314338639242955,1,L,LL
566,-3.096000000000004,0.0101244160431015,1.03951999669729,13.841057282496967,0.0376609435674402,0.0144022240530649,69.096,36.142710174839934,1,L,LL
567,-2.9887999999999977,0.0081350398809372,0.6099307877622125,10.782670940227757,0.0436272598148095,0.0097891280691223,92.9888,41.42644102373356,2,L,LL
568,-2.9980999999999938,0.0079467863094781,0.3720727505897362,4.093308573211277,0.2300119396524288,0.0314835548540139,116.9981,44.88230442113695,2,L,LL
569,-2.9980999999999938,0.0235090334927151,1.1645178076802667,22.38628236065424,0.0870235447747427,0.0372810745805181,122.9981,51.68512302231032,2,L,LL
570,0.0,0.0617178802923251,17.004284860952776,42.347017438468754,0.0123946945824653,0.0775353442892368,0.0,3.431335811121401,0,R,LL
571,0.0,0.0346671280460292,8.742513313106343,38.25905959621279,0.0131655837977288,0.0423430309622126,0.0,4.812969561441089,0,R,LL
572,0.0,0.0242031636073288,8.296760420808976,-17.5072015210919,0.0284837258241797,0.0869382440705924,0.0,5.831629309530084,0,R,LL
573,0.0,0.0244506485901325,5.823207093905549,-0.0734892266858284,0.0199679794169412,0.0427761677153277,0.0,6.822605605410169,0,R,LL
574,0.0046000000000034,0.0127413655678019,1.594561553941476,22.48447224614567,0.030086646260091,0.0176490196531882,41.9954,8.345333266339633,0,R,LL
575,0.0,0.0220143529783313,5.363825192345703,18.7883117897475,0.020541104477977,0.0405325498349953,0.0,9.92236728649928,0,R,LL
576,0.0,0.0585536113486694,14.240214822072538,71.6283107793117,0.0126893538888241,0.0664754932466267,0.0,11.53169625344092,0,R,LL
577,0.0,0.0904168062355029,21.857207637687623,96.44428106391685,0.0133439910149508,0.1072965942220043,0.0,14.371539638687558,0,R,LL
578,0.0,0.0373345192619521,5.379087815179596,45.60713691258232,0.0226056140485699,0.044733250912488,0.0,15.77864136424512,0,R,LL
579,0.0034,0.0280292876021841,4.665795204095763,55.1102540930828,0.0178391186452916,0.0306199575588822,5.9966,17.354837147275536,1,R,LL
580,-0.0050000000000007,0.0138867857929637,2.257445596646697,35.21788491238735,0.0318106966451957,0.0264177600409703,6.005000000000001,19.229745726417992,1,R,LL
581,-0.0023000000000017,0.0083702723728826,0.8612075343326909,14.646163843051658,0.0502555152366961,0.0159219798000669,12.002300000000002,20.632290299200903,1,R,LL
582,0.0018999999999991,0.0642057400087273,5.601732072340556,35.00217746032037,0.0417286619039242,0.0859928434483112,23.9981,22.176046149606897,1,R,LL
583,-0.0023000000000017,0.0209663219175242,2.654716287374285,34.096478961821234,0.0361300827674592,0.0352852004463892,18.0023,24.495952363130023,1,R,LL
584,0.0018999999999991,0.0308267976071004,4.438255117715004,45.0333645989774,0.0257204423676007,0.0419948674095394,23.9981,25.295258039058712,1,R,LL
585,-8.455200000000005,0.0162516733911018,2.053733677163097,26.44073673241599,0.0262125586341838,0.0198042799933489,62.455200000000005,26.942034160495083,1,R,LL
586,-8.455200000000005,0.0299933495134937,3.3893484849618503,26.93134032711908,0.0351681580761556,0.0438501784643456,62.455200000000005,28.20132475375528,1,R,LL
587,-2.996300000000005,0.006971861879635,0.6445449339150395,23.286300046316963,0.138686262236951,0.0328845695073174,68.9963,31.03931444449801,1,R,LL
588,-2.9932000000000016,0.0089907623809158,0.3693971490210451,15.52429575535627,0.0767009209196959,0.0104231655520008,134.9932,43.42778767586513,2,R,LL
589,0.0,0.117674599734889,75.52589738766312,159.17854771366356,0.0053920116951116,0.149813944137257,0.0,1.715491768565251,0,L,LH
590,0.0,0.0577074677154382,22.394539128701886,-28.446745164106485,0.0207203409067541,0.1707043325450164,0.0,2.484905535143418,0,L,LH
591,0.0,0.0045354597734562,1.2131744976094472,3.017924941023008,0.0535625515284477,0.0239050715274955,0.0,3.627844595860673,0,L,LH
592,0.0,0.0203291476256977,5.746826075564178,0.8144631813660506,0.0193253992511225,0.0408565834396935,0.0,7.286689804880396,0,L,LH
593,0.0,0.0141322537249088,4.620665086479771,55.61750781268512,0.0104827561998592,0.0178190889096395,0.0,9.298561572762232,0,L,LH
594,0.0,0.0184225893668654,3.1306267013374387,37.90391880730136,0.0340546411710837,0.0392204987130039,0.0,9.733300792743751,0,L,LH
595,0.0,0.0091630652419712,2.3728675027057484,1.3130383911893886,0.0598227090729994,0.0522209878302467,0.0,10.575648271875732,0,L,LH
596,0.0,0.0468788444606902,11.335099354722058,28.582405655342225,0.0186786165508549,0.0778888973895394,0.0,11.804709779056118,0,L,LH
597,0.0,0.0695371844929763,22.663628868433165,85.60527895170038,0.0087402385502025,0.0728715914036234,0.0,15.63657704764481,0,L,LH
598,0.0,0.0624844296615711,13.60761580818052,56.94302748406334,0.0164144305577129,0.0821700172516829,0.0,20.28411730258417,0,L,LH
599,0.0,0.0281740925838511,6.619978114220833,75.46326265642891,0.0129811383415628,0.0316136652274698,0.0,24.116050155193225,0,L,LH
600,0.0014000000000002,0.0423031252568271,5.810690661483672,47.70044293437133,0.0360871449040718,0.0771410946791229,5.9986,25.997921522182857,1,L,LH
601,0.0030000000000001,0.0099446293999993,1.3478815692577808,25.62486910838328,0.0787137360660184,0.0390308293202079,23.997,28.490003872582776,1,L,LH
602,0.0030000000000001,0.0106266269730832,1.3944954561030585,30.102255697990906,0.0572305542671401,0.0293596296896957,23.997,30.466061186444783,1,L,LH
603,0.0024000000000015,0.0150474672742719,1.78112259639031,25.143362138493337,0.0615260889506304,0.0403142551850889,41.9976,33.59147887187709,1,L,LH
604,0.0037999999999982,0.0085687684554145,0.8119472537401176,9.29664953556632,0.0426441908003075,0.0127377644384679,47.9962,36.77184429814765,1,L,LH
605,0.0007000000000019,0.0271971139330238,4.880850540620063,77.99118325193314,0.0243859002503883,0.0437864584806821,35.9993,39.15826870631925,1,L,LH
606,0.0013000000000005,0.0339423484994532,3.325943211146246,32.04702543926995,0.0467875065989456,0.0572466726260823,53.9987,42.09687817230797,1,L,LH
607,0.0013000000000005,0.0211001853148853,2.283509648950309,38.0716932869256,0.0650663538436298,0.0546593974430426,53.9987,44.203292106106346,1,L,LH
608,-2.9882999999999957,0.0313698740291604,1.9153307049029225,17.407862288057018,0.0571140369318185,0.0402431666471038,110.9883,50.429572909230885,2,L,LH
609,0.0030000000000001,0.0279458151785901,,,,,23.997,51.77494290923089,2,L,LH
610,-2.988200000000006,0.0219259877549973,0.9171977687402691,6.725714957235087,0.1330730586318775,0.044901272259099,122.9882,55.76548427024193,2,L,LH
611,-2.988200000000006,0.0284343324724949,251.9831464576647,203.48233077754296,0.0102009166551001,0.9456190482506708,128.9882,58.39474229798498,2,L,LH
612,-2.990700000000004,0.0567776928983027,3.277782781174382,25.0887579373922,0.0637953928279757,0.0769263282197396,122.9907,60.111913912869845,2,L,LH
613,-2.9869999999999948,0.0392353366664107,2.119245146096719,23.7400008317446,0.0839703366697997,0.0654655181594838,134.987,62.63535388815849,2,L,LH
614,-2.9869999999999948,0.0282521298395148,27.783131820709933,83.18020036868899,0.0234785618770245,0.2399706950032666,134.987,64.64710268142261,2,L,LH
615,-2.9868999999999915,0.0284738434020817,,,,,140.9869,67.34674412505154,2,L,LH
616,-2.988200000000006,0.0327394867505369,4.178886736671398,40.39573701256472,0.0533924711688648,0.0820816617577006,128.9882,69.03933214481516,2,L,LH
617,0.0,0.1675036769621652,66.99063663341205,110.06237524784044,0.0077453574412875,0.19088029081934,0.0,3.6928236051898975,0,R,LH
618,0.0,0.0057604455358225,,,,,0.0,4.996925426321063,0,R,LH
619,0.0,0.0763900317694,20.684500279389823,33.37904352886284,0.014886996003889,0.1132811431757536,0.0,6.59565329652203,0,R,LH
620,0.0,0.2242610550518947,125.58135336180428,174.5347256918742,0.0064613644225688,0.2985072703848358,0.0,7.58794612951036,0,R,LH
621,0.0,0.0202110709504178,,,,,0.0,8.396508430712768,0,R,LH
622,0.0,0.1313199861577977,43.32523458694402,114.1369970908105,0.0112979181922481,0.1800714520836626,0.0,10.233304317366974,0,R,LH
623,0.0,0.1560223454396129,50.65479846298864,107.33965205538962,0.0100348363383065,0.1869977597628819,0.0,11.51475450929433,0,R,LH
624,0.0,0.168887068945234,78.4765480677264,160.3487520165026,0.0087894071251832,0.2537493807760468,0.0,15.488067795739378,0,R,LH
625,0.0,0.1359533127333257,36.008020054510986,101.1531348080616,0.013928543854894,0.1845059924273839,0.0,16.800903217468207,0,R,LH
626,0.0,0.1350335130016235,36.87403489381938,105.81834287925562,0.0121200167925731,0.1644104439223536,0.0,18.707984210325748,0,R,LH
627,0.0012000000000007,0.1429632053136663,37.06896884972789,114.92349448313506,0.0145158213469997,0.1979509717155352,5.998799999999999,20.955947544645788,0,R,LH
628,0.0,0.1570668140957613,52.53169904159604,131.79233947481617,0.0113630971513109,0.2195956259882989,0.0,22.10210652795516,0,R,LH
629,0.0012000000000007,0.1564661739930948,40.50909352736398,108.54442308406342,0.0144909772342507,0.2159512475635897,17.9988,23.672114017268505,0,R,LH
630,0.0,0.162631826609244,49.87731454864823,120.57172964491863,0.0126489259876841,0.2320931014529633,0.0,24.817795158118788,0,R,LH
631,0.0012000000000007,0.0832583188784722,11.393761409494116,39.4387068473072,0.0334036306442181,0.1400123393337917,11.9988,28.818056549778586,1,R,LH
632,0.0012000000000007,0.0890201100427006,10.22718172515472,47.01408147104747,0.0316212231770895,0.1189707382133726,17.9988,31.83286431830464,1,R,LH
633,0.0012000000000007,0.1439522902064194,36.41730959360232,107.03394508622512,0.0156890856328457,0.2101894964495916,17.9988,33.64273624473146,1,R,LH
634,-2.990700000000004,0.0328249475185401,1.6123012411934972,12.104945823096577,0.0694463910516376,0.0411909101244434,116.9907,34.44445703235019,1,R,LH
635,0.0011000000000009,0.1442769635301912,24.85750243232764,73.8876875957583,0.0218925450912625,0.200197781980685,29.9989,36.656442649384005,1,R,LH
636,0.0007000000000019,0.1600826745361347,28.90653578921551,77.9473398982454,0.0207061878952083,0.2201920916310455,35.9993,37.42310091614958,1,R,LH
637,0.0024000000000015,0.1674955972818257,35.26131571904044,88.42619001337705,0.0178408586556835,0.2314300684978851,41.9976,38.14983574712767,1,R,LH
638,0.0024000000000015,0.1495076717242628,26.5554967194172,75.49808548591254,0.0201034666634492,0.1963952145950873,41.9976,40.767775542601626,1,R,LH
639,-2.9869000000000057,0.1703926629187437,23.38887163709972,54.58422697810724,0.0271211783098403,0.2333583484591604,98.9869,40.82509819519202,1,R,LH
640,0.0037999999999982,0.1252992126496629,21.90988415598952,76.90159218581026,0.0220854818497262,0.1780133111256615,47.9962,42.79591623661215,1,R,LH
641,0.0001999999999995,0.1512255665749949,23.76014069066324,64.88318058471211,0.0221653235687535,0.1937441515202307,59.9998,44.61985877075783,1,R,LH
642,0.0013000000000005,0.1525070500250958,23.92169866377613,69.06950391191447,0.0250123981137222,0.2201166355418178,53.9987,46.45722125599156,2,R,LH
643,-2.9912000000000063,0.1156823578512628,12.15252707476192,44.19462656557998,0.0380390420712246,0.1700598090414413,68.9912,49.28577112406035,2,R,LH
644,-2.988100000000003,0.1033690787672278,11.27416233207948,47.25263634278066,0.0342094866401416,0.1418849589619999,74.9881,50.39651112406036,2,R,LH
645,-2.9893,0.0639277848764687,7.547456781076474,51.864843220684826,0.0333352329055402,0.0925570803614242,80.9893,51.57440112406036,2,R,LH
646,-2.9893,0.1231136658493801,16.34571757195496,57.79239727922975,0.028219076937551,0.1696884616353263,80.9893,54.07783824900443,2,R,LH
647,-2.9899000000000058,0.1112458053072596,13.740187862202442,54.292977164760686,0.0316826101469625,0.1601471233874844,86.9899,55.72350291144074,2,R,LH
648,-2.9899000000000058,0.0412607434279388,3.396627938599456,38.06974553243565,0.0498703503708557,0.0623154757552927,86.9899,57.47676930826856,2,R,LH
649,-2.9886000000000053,0.0847603794290976,6.406313459462731,31.173528289380577,0.0471275408743823,0.1110678798107134,104.9886,61.115024156469424,2,R,LH
650,-2.9886000000000053,0.0605736313293499,5.265672479588744,37.46790187735494,0.0421931886776703,0.0817338033606516,104.9886,62.58687627633168,2,R,LH
651,-2.990700000000004,0.0824613233323138,7.380496292817627,35.980425803635306,0.0376905991221302,0.1023349838793761,116.9907,64.542675992874,2,R,LH
652,-2.9882999999999957,0.0825259658598175,8.091815415082657,42.53324952313383,0.04523872691086,0.1346672092435419,110.9883,66.36392055782247,2,R,LH
653,-2.988200000000006,0.0447867367141976,2.5806109066118967,19.818856668180008,0.0592690663836447,0.0562673073604893,122.9882,68.08137051473192,2,R,LH
654,-2.9882999999999957,0.0372121102502727,2.7642000123409023,38.80014947962424,0.0757410415510128,0.0770204861755293,110.9883,68.64110210058357,2,R,LH
655,-2.988200000000006,0.0672207967004975,3.552569432241136,22.85446736641082,0.0712407588985955,0.0931057772388093,128.9882,69.1438550220072,2,R,LH
656,-2.988200000000006,0.0782242213111463,4.433523787085781,24.069474440384408,0.0639988443999391,0.1043822594193553,128.9882,71.0941136489356,2,R,LH
657,-2.9868999999999915,0.0482435301829683,2.8631008549426613,23.302532651209567,0.0571778971147644,0.0602241034756532,134.9869,72.99502182728112,2,R,LH
658,-2.988200000000006,0.1110285230910935,6.392810291048645,25.391394573037296,0.0686138085192646,0.1613648211961348,128.9882,74.31505329273963,2,R,LH
659,-2.988200000000006,0.0580608687470877,4.78206816257304,32.69367627847567,0.0564594442480955,0.099324841151015,128.9882,76.56171341540212,2,R,LH
660,-2.9869999999999948,0.0243910012157181,7.169703853225086,54.421160194145095,0.033748586093137,0.0890148200306481,134.987,77.93950240869194,2,R,LH
661,,,,,,,146.9871,79.66593685805799,2,R,LH
662,,,,,,,146.9871,83.20201463063532,2,R,LH
663,,,,,,,146.9871,84.2247236730305,2,R,LH
664,,,,,,,146.9871,85.43943321646364,2,R,LH
665,,,,,,,152.9887,88.51843773821483,2,R,LH
666,0.0,0.0709696100768508,38.10741921244327,33.58546797759208,0.0065002316939656,0.091126332651233,0.0,3.569767706196269,0,L,LH
667,0.0,0.1612873044384852,36.97626635193296,92.49030372146876,0.016642309523305,0.2263821444864245,0.0,6.537350960598781,0,L,LH
668,0.0,0.0456474848065119,12.598018446697948,15.517245416646436,0.0206786892502694,0.0958364603335147,0.0,7.440275097784249,0,L,LH
669,0.0,0.0924664516754713,22.34082317236464,27.152128054024438,0.0177459939212286,0.1458495245273275,0.0,8.510288011995197,0,L,LH
670,0.0,0.0363492293726692,11.806121425185072,26.65895344421969,0.0125453037268508,0.054487131379968,0.0,9.8359489251245,0,L,LH
671,0.0,0.0051718429059361,2.983370565944928,-20.644844705946607,0.0062977754033027,0.0069119388477082,0.0,13.066758527143326,0,L,LH
672,0.0014000000000002,0.0061462258643663,0.92193388172288,-0.0357551262486797,2.765289987106197,0.937877193310546,11.9986,14.296473513047989,0,L,LH
673,0.0,0.095888404559367,33.447147892776314,107.1188329469716,0.0082580213284281,0.1016109727041132,0.0,15.272696234188125,0,L,LH
674,0.0,0.0341417776180084,7.768765114415087,12.188135627559074,0.0249149659478875,0.0712061995398445,0.0,16.57201892911825,0,L,LH
675,0.0,0.0760246669189015,17.20010460517606,40.08119373569093,0.016280711591983,0.1030172587319821,0.0,17.394752283849343,0,L,LH
676,0.0,0.0499512091835031,10.172391197832225,35.98008079932519,0.019798024058514,0.0740884346717889,0.0,18.791797161790253,0,L,LH
677,0.0,0.0167544241434012,4.88271535663386,-0.4358326245461465,0.0752831962972745,0.1352274862778165,0.0,20.54171032877118,0,L,LH
678,0.0,0.0233643718839419,5.197843336978018,9.346392020294424,0.0337104819846381,0.0644604993991737,0.0,21.529443551191456,0,L,LH
679,0.0,0.0487285572305197,5.1971263193121935,33.81967875823167,0.0370787547617119,0.0708914617468697,0.0,21.962548037430054,0,L,LH
680,0.0,0.0515353221330777,6.382749453724162,45.463304372215966,0.0313103208483273,0.0735192102593273,0.0,24.053537270285048,0,L,LH
681,0.0,0.0023546033509564,0.918468814569926,-20.104555538932058,0.0254368809381192,0.0085947607186981,0.0,24.76487181633152,0,L,LH
682,0.0,0.0800797039774216,16.14476945024942,65.34387269971481,0.0192304939348147,0.1142162257575791,0.0,25.83172239893633,0,L,LH
683,0.0,0.0493168218912377,8.092942750366857,44.07616263831808,0.0291045073108282,0.0866507324509803,0.0,29.808597011612136,0,L,LH
684,0.0009000000000014,0.0535335227288181,6.751707305287683,31.20011752300057,0.0525608275702331,0.1305513356865882,17.9991,30.58690740117404,1,L,LH
685,0.0023999999999997,0.0303349917853123,3.2702800728471253,41.829686257255176,0.029013442265125,0.0349051673343695,5.9976,32.18405349779307,1,L,LH
686,0.0014000000000002,0.0360006268341419,4.678849508215525,34.42039220783098,0.0412126360195599,0.0709373545279867,11.9986,34.04966655654882,1,L,LH
687,0.0009000000000014,0.0391371112743252,5.510636741704838,51.10552734243095,0.0339670952854098,0.0688597927297621,17.9991,36.04124008972245,1,L,LH
688,0.0014000000000002,0.0578951394175636,9.378990455621627,57.05232948702034,0.0282862001833058,0.0975969447934029,11.9986,37.06876409065869,1,L,LH
689,0.0009000000000014,0.0481676910919284,6.295746459559756,49.38865987647952,0.0314899590980074,0.0729331287239441,17.9991,38.54753164449516,1,L,LH
690,0.0029000000000003,0.0783213942758287,12.051004834422711,58.12103914753765,0.024101661263127,0.106850302775343,23.9971,39.80018370472577,1,L,LH
