,root_idx,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,side,label,condition,condition-side,uniq-condition
48,p44.rsml,5.357592380202924,6.432108550393027,7.5955277260129055,7.990527726012906,9.03906528708605,9.745662767975986,9.982662767975985,10.689260248865917,11.219208359533368,11.74915647020082,12.22315647020082,12.76260221305577,13.459313633918965,14.13428992979905,15.003289929799049,15.604936005162303,16.577435648259442,17.13043564825944,18.032158519686913,18.669076881802503,19.620362853527094,20.521101439355412,21.319675863463523,22.133030644601494,22.898407435256708,23.573383731136797,24.301727743262934,24.77572774326293,25.648311263620723,26.37665527574686,27.12611508120677,27.871399590639243,L,0,LL,LL-L,homo-low
49,p44.rsml,8.697584947078889,9.178123186972448,10.237846058399924,10.632846058399924,11.432157196912561,11.71146437548125,12.411406158774687,13.07640120251938,13.402126546943174,14.098837967806377,15.137920736405684,15.453920736405683,16.58556060671229,17.53684657843688,18.48813255016147,19.237592355621373,20.287807697038243,20.99880769703824,21.89954628286656,22.69348645693511,23.6447724286597,24.795029791166023,25.756106270953143,26.48445028307928,27.04306464021665,27.75844006612951,28.469440066129508,29.101440066129506,29.926224280333436,30.704284046675333,31.58753089778775,32.22444925990334,R,0,LL,LL-R,homo-low
50,p45.rsml,13.256572394009483,13.442774200458777,13.628984944778002,13.815186751227296,13.973186751227294,14.210186751227296,14.38683612144978,14.544836121449778,14.70283612144978,14.879485491672261,15.116485491672263,15.293134861894744,15.372134861894741,15.451134861894742,15.609134861894743,15.648634861894744,15.688134861894744,15.743996297608485,15.79985773332222,15.809732733322218,15.819607733322218,15.82948273332222,15.839357733322217,15.849232733322218,15.859107733322219,15.86898273332222,15.878857733322217,15.90678845117909,15.934719169035958,15.96264988689283,15.990580604749693,15.990580604749693,L,2,HL,HL-L,hetero-high
51,p45.rsml,19.775690080943182,20.81812782510343,21.779204304890552,22.27884417519716,22.98544165608709,24.039433117153074,24.51343311715307,24.908433117153074,25.938467097175092,27.458062438047126,28.643062438047128,29.437002612115677,31.20775215478749,32.84589115012939,34.10989115012939,35.218708989091226,36.80068275625679,37.673266276614584,39.41843331733017,40.549541181329005,42.11130754649546,43.88409176069939,45.669930311461044,47.19657018176765,48.961067203180455,50.18160791356976,51.33544646433142,52.190892207186366,53.83042383821161,55.33350134785641,56.599967691665036,57.965230065906766,R,2,HL,HL-R,hetero-low
52,p46.rsml,11.519220753156485,13.091220693566923,14.506198822024405,15.296198822024405,17.67958977511417,19.32820176674414,21.594844519315245,23.867700558842493,26.446691617018196,29.060386752340715,31.258350721346925,33.68597230063621,37.45492041130366,40.44372904665202,43.624079177190445,46.21044191892452,49.70475316113408,52.93807925212612,55.75965320907168,58.82007809991309,62.55791043532042,66.48950869353708,69.53338501612379,73.0422812374587,76.13324629064033,79.8696185673183,83.49921464978674,86.42973343891879,90.67720212557397,91.87784720872162,91.95684720872163,91.95684720872163,L,3,HH,HH-L,homo-high
53,p46.rsml,11.714017634660806,13.104856185422458,14.403640399626395,15.28688725073881,17.030983783300282,18.90393189396773,21.001614577190228,22.546009138066662,24.342096040594516,25.012433269159363,25.895680120271777,27.42441032732261,29.19662104970676,30.91129234265361,33.824668391158156,35.76611103084687,38.512699517559945,41.83904682890737,44.65824104029819,47.120182533314264,50.382351979028805,53.49237381501446,56.84244812307641,59.409948123076404,62.651115081133334,65.73312773522807,67.91851677382051,70.60712947370868,77.38019897726466,80.21815783884105,83.46605719842718,84.25999737249573,R,3,HH,HH-R,homo-high
54,p47.rsml,8.252050892960815,9.12642066599737,10.476373257757539,10.9267425506717,11.5587425506717,12.00911184358586,12.445403603764756,12.642903603764754,12.892723538918059,13.368366524780354,13.723866524780354,14.000366524780352,14.287930865406935,14.564430865406933,14.682930865406934,14.998930865406933,15.077930865406934,15.166255550518178,15.403255550518177,15.640255550518178,15.765165518094829,16.044472696663515,16.323779875232198,16.4817798752322,16.7315998103855,16.933011081172417,17.170011081172415,17.525511081172418,18.236511081172416,19.066951024816746,19.385410205874543,20.097506582778678,L,0,LL,LL-L,homo-low
55,p47.rsml,16.82020768694505,17.949935308984983,18.993513049261193,19.7356506712694,20.883871577715542,22.008061285905402,23.14535950976755,24.087581484675802,25.273239635240287,26.761573573756905,28.105154330540802,28.632150061073794,29.303650061073796,30.109295144221456,30.923608505280942,32.00824139248287,32.86092920170733,33.48547903959059,33.99897903959058,34.77703880593247,35.590393587070444,36.47364043818286,37.23343810861888,38.12459872826048,38.91853890232903,39.74897884597336,40.499478845973364,41.01902023027302,41.734395656185875,42.416271378000346,42.805301261171294,43.00671253195821,R,0,LL,LL-R,homo-low
56,p48.rsml,14.839960380740088,15.892600251046684,16.967116421236785,17.994116421236786,18.788056595305335,20.40284080950927,21.354126781233855,22.45169034304222,23.801642934802395,25.516591045469845,26.66684840797617,27.805571279403644,29.780571279403638,31.435841233876744,32.877702442126534,34.39815313097413,36.240260994972964,37.76461577611093,40.06105758900321,41.35778046043069,44.10435547466323,45.870849176888065,48.005311638492856,49.77180534071769,51.985307540355166,53.96030754035516,55.881415404353994,57.67969671887897,59.90292543315372,61.484899200319276,62.988029636272636,65.08308074871476,L,1,LH,LH-L,hetero-low
57,p48.rsml,21.999985330326993,23.97656469883209,25.716359226930162,26.76899909723677,28.580336890390512,30.593570651142183,32.562634499910715,34.09855012514646,37.09763260171732,39.662308288246585,41.929979581193436,44.07217062699887,46.84945468628975,49.786701537402166,52.316779047046964,54.68688868152201,58.04326220991489,61.01241306522971,64.1965152084726,66.66057450981738,69.66980286683706,73.12678029343202,76.54978694553179,79.34265024049718,82.66135441931094,86.56691084410109,87.98891084410108,88.16556021432356,88.18531021432356,88.20506021432357,88.22481021432357,88.24456021432357,R,1,LH,LH-R,hetero-high
58,p49.rsml,6.731611061771467,7.459955073897603,9.276955073897604,10.740588651675868,12.597508816895687,14.007476302789167,15.879042825785344,17.33573085003762,19.256008812848663,21.234473623685403,23.56262922415544,25.311814820368717,27.208226234065652,29.460437475579003,31.50942957774025,33.494280012911624,36.46942617362752,39.04147982781127,41.266140026583216,43.45117206296163,46.47722430113269,49.33420025145123,50.916174018616786,52.89275338712189,56.17862161332938,59.27205923663461,61.885106392029265,65.05253386069559,67.38437245931257,70.38663231648682,73.8043313845554,76.53011112491056,L,3,HH,HH-L,homo-high
59,p49.rsml,10.419322183175787,11.446322183175788,12.407398662962906,13.567659095463526,15.32130417861119,17.003658959749163,18.93348837158009,20.36842986459616,22.34586596593615,24.374570931970823,26.193939878761547,27.771813792729073,30.307870701961345,32.600232366271754,35.11959647124228,36.67252851833013,39.26031693508263,41.64473784935339,44.089184951107654,46.10585911746548,48.71971574560268,51.371747494511766,53.9729081020364,55.87055322165176,58.80692318161633,61.76509083243676,64.37089358782713,66.81989358782712,69.63259538244105,72.58037629503139,72.58037629503139,72.58037629503139,R,3,HH,HH-R,homo-high
60,p50.rsml,7.147645590136753,8.053308635632778,9.203565998139098,9.598565998139097,10.497994017902727,11.432639217595503,12.966362089022983,13.817218128550234,14.940562140676375,16.4205479934298,17.95445053270666,19.230265379348403,20.431528963665755,21.973550954013746,23.227030676890713,24.254030676890714,25.59703067689071,26.558107156677828,27.696830028105303,28.723830028105304,29.851958709358467,31.059087390611623,32.250648022525596,33.462695065894344,34.417255697808315,35.268111737335566,35.9747092182255,36.75276898456739,37.48111299669353,38.38185158252185,39.14722837317706,39.86260379908991,L,0,LL,LL-L,homo-low
61,p50.rsml,5.099209509816527,5.990370129458127,6.718714141584263,6.895363511806748,7.259535517869816,7.733535517869816,8.122565401040763,8.622205271347367,9.137222261358376,9.809883022812471,10.640322966456798,11.512906486814591,12.464192458539182,13.452482142791734,14.361840433016216,15.124712145691419,15.776162834539015,16.731540377712392,17.507592244535733,18.257052049995643,19.016849720431658,19.89389205122305,20.781544150865702,21.243879797339126,21.972223809465262,22.767145975466438,23.37008730760415,24.345665341387203,24.94989915374795,25.352721695321776,25.82672169532178,25.95163166289843,R,0,LL,LL-R,homo-low
62,p51.rsml,17.17473398398155,18.51773398398155,19.876901376174285,21.020200116619254,22.76677454072736,24.748084460956907,26.612600631147007,28.170809392648152,30.721730204437616,32.918235044156376,35.074589825294346,37.29887388458523,40.06387388458523,42.51356647855259,45.33898750031103,47.51447044202975,50.698315703731886,53.49808826958222,56.46201831739235,58.461339752453775,62.008711038611516,65.13998945213176,68.06298945213176,70.40947233643153,73.76036855776644,77.17490947170245,80.48292520743698,83.09414688783316,86.62719962984652,87.2534679142753,87.2534679142753,87.2534679142753,L,2,HL,HL-L,hetero-high
63,p51.rsml,15.937210542489892,17.099611721085306,18.285269871649792,19.470928022214277,20.498687356883636,21.343100910777697,22.94370407833673,24.218765057270677,25.56408658017886,26.188636418062117,26.792870230422864,27.189840317457143,27.91064767729748,29.017352809661112,29.611168016606843,29.876142071940563,30.326511364854724,30.90164004610789,31.499383511149542,31.61788351114954,31.867703446302844,32.065203446302846,32.38366262736064,32.70212180841843,32.74162180841844,33.0949205488634,33.0949205488634,33.134420548863396,33.134420548863396,33.222745233974635,33.463014353921416,33.66442562470833,R,2,HL,HL-R,hetero-low
