,hard_latency,mean_growth,A,Ti,kg,max_growth,appiration,depth,stage,side,uniq-condition,genotype
776,-19.0512,0.2919431450285085,28.455586333258573,42.176590729316864,0.0413856646662025,0.4332344577147873,43.0512,28.766463028152764,1,R,LH,col-0
777,-19.0512,0.2933371223099046,22.41578506604104,31.357900882193416,0.0539645175391395,0.4450079508627301,43.0512,29.480849061290343,1,R,LH,col-0
778,-31.0599,0.2274827546681745,16.631069610160548,25.833450312445976,0.041647677336907,0.254810010367563,67.0599,31.144956090531288,2,R,LH,col-0
779,-25.0586,0.3442703530684785,29.067020628086784,35.786674849406694,0.0453956578309113,0.4854230009493481,55.0586,32.93177449733603,2,R,LH,col-0
780,-25.0586,0.190178459253392,14.09912721445919,31.25583240662489,0.0574510713830587,0.2979860129131292,55.0586,35.16374032943854,2,R,LH,col-0
781,-31.0599,0.1607295382102788,9.510252772082996,23.717575948898528,0.069349016735365,0.2426263059789544,67.0599,36.66053406093295,2,R,LH,col-0
782,-37.057,0.1929044741460308,14.924401426398871,31.481935363809303,0.0445474409463805,0.2445823991618529,79.057,37.97310148849679,2,R,LH,col-0
783,-37.057,0.1883487544396545,12.637730287817329,27.735872188642382,0.0539715750468939,0.2509225502338727,79.057,38.51968004159482,2,R,LH,col-0
784,-37.057,0.2255853811266418,13.022578417900425,23.017940541501357,0.0698047550884044,0.3344163535818512,79.057,40.563940836483496,2,R,LH,col-0
785,-37.057,0.2138099863349713,12.92615080258837,25.544777307344617,0.0669005125787583,0.3181296748960405,79.057,42.21496378085408,2,R,LH,col-0
786,-37.057,0.2831034064841256,18.86147185479748,27.967855821616205,0.0572635338129659,0.3973372150053255,79.057,44.7546245413139,2,R,LH,col-0
787,-43.0619,0.2597842830814426,14.098684377847178,21.968163232076265,0.0693079601809311,0.3594737842239417,91.0619,46.08217872649073,2,R,LH,col-0
788,-43.0619,0.1895751986390833,9.768786858363228,22.58043993126985,0.0849822266239755,0.3054036744634943,91.0619,48.49661947151334,2,R,LH,col-0
789,-43.0619,0.1979112338601867,11.871051811092304,25.584946470326955,0.0667078551719314,0.2913209354019602,91.0619,50.41684242333093,2,R,LH,col-0
790,,,,,,,139.0722,52.04359024974089,2,R,LH,col-0
791,-43.0619,0.1806103021529625,8.430032448347909,21.27490089320341,0.1181773534471179,0.3664958187149554,91.0619,53.571900791269954,2,R,LH,col-0
792,-50.3714,0.1631908986563855,7.558887932637393,21.314135233872648,0.0965753693278549,0.2685528726858134,104.3714,56.05784317039803,2,R,LH,col-0
793,-50.3714,0.1781187600508885,8.545457331003783,20.41533002716546,0.0837504625520802,0.2632861672758723,104.3714,58.81042437588188,2,R,LH,col-0
794,-55.0566,0.172419867024615,5.552764877204907,11.71560659534546,0.1621798909491035,0.3312926543608655,115.0566,59.70086056741948,2,R,LH,col-0
795,-55.0566,0.2309737989164267,10.71918857913456,19.660612570242854,0.0735988906512616,0.2902275915051844,115.0566,61.56312603145703,2,R,LH,col-0
796,-55.0566,0.1927531191384226,6.845853157297536,16.417101509777467,0.1324750383298343,0.333631579300782,115.0566,64.08480603145702,2,R,LH,col-0
797,-61.0669,0.2482186515503824,7.328309375126233,10.845574161131736,0.1240963658484186,0.3345556563506134,127.0669,66.5385944598649,2,R,LH,col-0
798,-61.0669,0.1791071821071042,5.242088458173625,11.867082425214829,0.1314141832619221,0.2534265454396076,127.0669,68.07503138693397,2,R,LH,col-0
799,-61.0669,0.1585578003654942,4.409773535611309,11.202345718010225,0.149943326416556,0.2432478140237911,127.0669,68.96039549282487,2,R,LH,col-0
800,-61.0669,0.1751624775805108,5.001409077599568,11.777698300608275,0.1434684578350593,0.2639698503124829,127.0669,69.75595283525959,2,R,LH,col-0
801,-55.0566,0.1566826398402704,5.441538996282938,17.91257623333519,0.1619766028853389,0.3242496756069113,115.0566,70.95623817449189,2,R,LH,col-0
802,,,,,,,139.0722,73.62973000670632,2,R,LH,col-0
803,,,,,,,151.0661,79.53330957151414,2,R,LH,col-0
804,,,,,,,151.0661,82.87842981801474,2,R,LH,col-0
805,-13.0502,0.2663498682045822,23.47200520683336,33.586448076313744,0.0406161357735754,0.3507149775191815,31.0502,2.8670527855192613,1,L,HL,col-0
806,-19.0502,0.1982739760224317,16.287069143020787,34.20489096400006,0.0481652698576635,0.2885907826962614,43.0502,3.288640487901577,1,L,HL,col-0
807,-19.0502,0.2713629759207919,25.50870215045189,37.18958029593679,0.0375570974500369,0.35244057568217,43.0502,8.646368467656927,1,L,HL,col-0
808,-19.0502,0.2605578430925466,20.423470803717425,28.8980594686894,0.0474728047099998,0.3566809853247963,43.0502,9.63383884221254,1,L,HL,col-0
809,-25.05,0.2666981601688751,20.805951443400087,29.061730389689185,0.045990668310366,0.3520163368260593,55.05,11.828219861508984,1,L,HL,col-0
810,-25.05,0.2017150747182044,22.39612608164637,44.34332066618564,0.0291449167955564,0.2401271363250809,55.05,13.641072276582744,1,L,HL,col-0
811,-25.05,0.1734527366560529,11.081410783772206,22.99634375494714,0.0764587783161713,0.3116936300262787,55.05,14.731351302938734,2,L,HL,col-0
812,-43.0506,0.0386489015050817,1.8863953695163067,18.544122842222908,0.0800788443728761,0.0555720012692151,91.0506,16.879308838888207,2,L,HL,col-0
813,-43.0506,0.1801330146521707,8.967557503674103,16.296474900887215,0.0687602214898752,0.2268385984559121,91.0506,17.414019800530102,2,L,HL,col-0
814,-43.0506,0.1797581821605291,9.3807300214129,18.90495667386486,0.0729071596049799,0.2516009832836514,91.0506,19.004752255205204,2,L,HL,col-0
815,-43.0506,0.0906726756445803,4.7511300406954176,22.49498971481565,0.0855287279045416,0.1494907938666871,91.0506,20.23116252335353,2,L,HL,col-0
816,-49.0504,0.133269114048887,5.161841014954714,12.685854264848317,0.1036224553601107,0.1967723267500011,103.0504,21.67839506957854,2,L,HL,col-0
817,-49.0504,0.1105142170533229,4.187692672571388,11.768315714127516,0.1307566013802048,0.2014391796161292,103.0504,24.29248021900049,2,L,HL,col-0
818,-43.0506,0.1363370776338065,6.265455561766352,19.74558486120567,0.1092523798472128,0.2518193381508097,91.0506,25.077284837089053,2,L,HL,col-0
819,-49.0504,0.1658278808697927,7.554395328802999,19.217652075010715,0.092463952434352,0.256967192672846,103.0504,28.087905702378944,2,L,HL,col-0
820,-55.049800000000005,0.2165070969582647,7.507976257290372,11.863960629849675,0.1131491212628879,0.3125212798323466,115.0498,29.15587679173958,2,L,HL,col-0
821,-49.0504,0.1333108198600564,5.487227344820344,17.510772361259406,0.1141947371929544,0.2305178506508907,103.0504,30.98367211112588,2,L,HL,col-0
822,-55.049800000000005,0.178193995295036,6.536504593693572,14.895914854257729,0.1122981556740252,0.2700372723466636,115.0498,32.93600571260242,2,L,HL,col-0
823,-55.049800000000005,0.1414773688618825,6.37556474792025,19.47317275938013,0.0904633870933771,0.2121763739475656,115.0498,34.146054519591644,2,L,HL,col-0
824,-61.0474,0.1500640248077057,4.020880781427746,10.758000368168275,0.1749577291880155,0.258797363646847,127.0474,35.999929234470024,2,L,HL,col-0
825,-61.0474,0.1931584540979769,5.193107735524056,10.745171117355392,0.1620484453109461,0.3095834383556085,127.0474,39.00239665127191,2,L,HL,col-0
826,,,,,,,139.0486,40.77881845851581,2,L,HL,col-0
827,,,,,,,151.049,41.66199147653309,2,L,HL,col-0
828,,,,,,,139.0486,43.00387596629221,2,L,HL,col-0
829,,,,,,,151.049,44.42441200740387,2,L,HL,col-0
830,,,,,,,139.0486,44.92881850106746,2,L,HL,col-0
831,,,,,,,151.049,47.386792089356405,2,L,HL,col-0
832,,,,,,,139.0486,48.21111308362987,2,L,HL,col-0
833,,,,,,,151.049,49.839357960737615,2,L,HL,col-0
834,,,,,,,151.049,52.12435455095454,2,L,HL,col-0
835,,,,,,,167.8557,54.74412689009006,2,L,HL,col-0
836,,,,,,,167.8557,59.7159722058453,2,L,HL,col-0
837,,,,,,,167.8557,60.78315317947782,2,L,HL,col-0
838,-7.0502,0.0832210530080975,6.468152400717784,15.253161038259824,0.103815004606908,0.2470278336295096,19.0502,8.779964586442157,1,R,HL,col-0
839,-13.0502,0.0730175023074545,4.438353925068938,16.1821088460378,0.078623891015596,0.1283754508601059,31.0502,10.473390435782672,1,R,HL,col-0
840,-25.05,0.137779462819244,8.415684640858563,12.3893693803548,0.0865566559701021,0.2679757163460148,55.05,11.407329362468392,1,R,HL,col-0
841,-19.0502,0.0819557333279869,5.228281237390888,11.118878962465294,0.083871503748113,0.1613165363528918,43.0502,12.41667539756254,1,R,HL,col-0
842,-13.0502,0.1019584683453578,7.372884176096269,20.79047920191368,0.0678830755218302,0.1841214726522206,31.0502,13.687022328994312,1,R,HL,col-0
843,-13.0502,0.1409812870188321,10.08437198124875,18.06405138033871,0.1081223832532822,0.4011159993823525,31.0502,15.45960424370102,1,R,HL,col-0
844,-13.0502,0.0954966724017661,6.917829777546477,22.96225656172157,0.0830512104705753,0.2113592971999967,31.0502,18.77843648087583,1,R,HL,col-0
845,-37.0489,0.1340345772014012,6.224911736903064,12.230751449899348,0.0963433858090861,0.220627996264809,79.0489,20.005763495840483,1,R,HL,col-0
846,-25.05,0.1363493742798898,8.6474707841072,17.19137950767989,0.0685832797313936,0.2181789619995664,55.05,20.275925015676304,1,R,HL,col-0
847,-31.050799999999995,0.1144619606750493,6.9060215176284325,23.004077314589228,0.0759631632995271,0.1929907468759582,67.0508,21.53162173809546,1,R,HL,col-0
848,-25.05,0.109635782048943,7.067201973190727,22.254118776025493,0.0695752621991845,0.1808872152811609,55.05,23.8856901665444,1,R,HL,col-0
849,-61.0474,0.0336847621787779,1.377756663201936,16.8952417514049,0.0912613483141769,0.0462556639330984,127.0474,27.853181929445668,2,R,HL,col-0
850,-55.049800000000005,0.0547071606530842,1.827524994047674,17.792671850721565,0.1872768928322626,0.125907916859587,115.0498,31.43376912023698,2,R,HL,col-0
851,-61.0474,0.0192286633806594,1.2391354854892929,24.050288065997403,0.0557614630802026,0.0254190006724393,127.0474,34.45516719000443,2,R,HL,col-0
852,,,,,,,139.0486,40.43245382559101,2,R,HL,col-0
853,,,,,,,151.049,41.54748139314975,2,R,HL,col-0
854,-61.0474,0.0443525488289402,1.382105954903911,16.86055674951648,0.1882210297406307,0.0957006750805313,127.0474,45.120286518970296,2,R,HL,col-0
855,,,,,,,139.0486,49.44871034256293,2,R,HL,col-0
856,,,,,,,139.0486,52.225472155455215,2,R,HL,col-0
857,0.0,0.2143802235005447,32.17572714778586,59.56135961769117,0.0228173339067304,0.2700839560992347,0.0,0.2227901549103997,0,L,HL,col-0
858,0.0,0.2827083867508788,41.92427126399894,61.6052671131728,0.0258196032116468,0.3982177409424606,0.0,3.0441455702196745,0,L,HL,col-0
859,0.0,0.2429309394458172,29.12605528348241,54.74496377208124,0.030968090913653,0.3318192832441835,0.0,3.833764896002675,0,L,HL,col-0
860,-1.0540000000000005,0.2624479026038945,27.95206045049149,43.46121826144962,0.0357305693223492,0.3674170290852274,7.054,4.904088396224032,1,L,HL,col-0
861,-7.0504,0.316111104935239,30.82860582910427,39.04910969991189,0.0373512225988004,0.4236080698763714,19.0504,5.984548878574895,1,L,HL,col-0
862,-1.0540000000000005,0.2979956930909815,36.0302913415022,50.33740164393313,0.0300747151580481,0.3986344380528955,7.054,7.79281325050204,1,L,HL,col-0
863,-7.0504,0.2560464174278603,24.88967665034926,37.749632119151386,0.0379314002324516,0.3473150858738958,19.0504,9.05333245781306,1,L,HL,col-0
864,-7.0504,0.3934723895773168,43.70266200883817,46.56044079305108,0.0337160729237538,0.5420637859641847,19.0504,9.893678596020406,1,L,HL,col-0
865,-13.0501,0.2771576159779622,24.74231824874924,35.54348887255727,0.0401816407080199,0.365740936699826,31.0501,11.46532775769107,1,L,HL,col-0
866,-7.0504,0.2807261408379759,33.33478362763269,47.89446438612498,0.0283822938271849,0.3480572226469416,19.0504,11.64848683417924,1,L,HL,col-0
867,-25.0473,0.1393839839599976,11.418246729281622,30.959677171401072,0.0406682361365339,0.1708284804724867,55.0473,13.451718492850354,1,L,HL,col-0
868,-13.0501,0.3599680815836962,29.827862745220685,30.7064733994904,0.0434524905556003,0.4768066764310396,31.0501,15.483128646536708,1,L,HL,col-0
869,-13.0501,0.4046512359969385,40.19447166428608,39.89413892467285,0.0347564864127441,0.51393442491544,31.0501,17.44300452706606,1,L,HL,col-0
870,-13.0501,0.3808040912767004,38.06090906917996,40.56365973707536,0.0355112575005895,0.497222447103055,31.0501,18.350547322741228,1,L,HL,col-0
871,-25.0473,0.3169033803203949,25.446861702087933,29.399587099736426,0.0371719167794,0.3479803365433729,55.0473,22.02498593152799,1,L,HL,col-0
872,-25.0473,0.3337953914186917,32.419085554248966,39.3331210410563,0.0367856033786531,0.4387166961908683,55.0473,23.37619067516472,1,L,HL,col-0
873,-19.0511,0.3959341992807905,36.76362951983565,40.02752465792243,0.0421308853197797,0.5698026757281107,43.0511,25.3168285997984,1,L,HL,col-0
874,-37.0539,0.3122927506603878,20.857165382698344,27.51521638275853,0.0595595091524794,0.4569954886575571,79.0539,26.9157411892593,2,L,HL,col-0
875,-37.0539,0.3673172931266661,26.309347445824752,27.00936920566232,0.0453137903404037,0.4385771341556472,79.0539,27.57890093734829,2,L,HL,col-0
876,-37.0539,0.3645435825162984,23.98605433441864,26.8793471042994,0.0605025880722723,0.5338734010877554,79.0539,28.87843867014923,2,L,HL,col-0
877,-37.0539,0.1886167231140607,12.573004484682604,26.33094544225221,0.0488776124663533,0.2260760581578149,79.0539,30.162269360211997,2,L,HL,col-0
878,-37.0539,0.1720360910066544,9.844217142938016,22.741272179357768,0.0719198149568874,0.2604565383556543,79.0539,31.60619363192909,2,L,HL,col-0
879,-37.0539,0.2251791764411758,13.414468092421844,25.319009574517764,0.0691652966298821,0.3413243082562972,79.0539,32.95940433018196,2,L,HL,col-0
880,-43.054,0.1482752939142227,11.823688950517116,34.271448308213145,0.0534759860188269,0.2326040730542072,91.054,35.59201123083007,2,L,HL,col-0
881,-43.054,0.2293793418236764,11.806121569323391,22.66861899056936,0.0836007542280423,0.3630972540705652,91.054,37.611655358432536,2,L,HL,col-0
882,-43.054,0.260454902956334,20.8106528886492,33.83770610555007,0.0595726398068238,0.4560768922857167,91.054,38.98867509118628,2,L,HL,col-0
883,-50.36409999999999,0.2099183006419795,10.587985478506283,21.029801012757925,0.0770130313538333,0.2999736263889833,104.3641,40.0199563176551,2,L,HL,col-0
884,-50.36409999999999,0.2187322949528633,9.801689359711816,18.57039108359529,0.0913152026875929,0.3292680108413536,104.3641,41.58926435215168,2,L,HL,col-0
885,-50.36409999999999,0.2388012779005388,11.00856373833752,20.937253356530025,0.0960946642652599,0.3891665041508764,104.3641,45.526131879400566,2,L,HL,col-0
886,-55.0482,0.2077972223301619,7.252146827297452,15.34011922569097,0.1302740966608539,0.3475603106663992,115.0482,47.67667555046527,2,L,HL,col-0
887,-55.0482,0.2106135423004486,7.439508059959583,17.343517025516604,0.1448729056363649,0.3964942626138515,115.0482,50.78043785055702,2,L,HL,col-0
888,-55.0482,0.1801754123061485,6.452808560378108,17.751051976618378,0.1427805533908393,0.3389404172628499,115.0482,53.33964235142297,2,L,HL,col-0
889,-55.0482,0.1711360936685669,6.010499281246755,18.089087597831256,0.1612268026611784,0.3564948900320863,115.0482,54.88580778259152,2,L,HL,col-0
890,-61.0501,0.1457965737963613,4.209545933968838,14.800670275335971,0.1870600772367107,0.2896822468132672,127.0501,56.148227782591526,2,L,HL,col-0
891,-61.0501,0.1630327068967556,4.666119354383475,13.908111447477724,0.1739275820221301,0.2985587617287815,127.0501,58.3333760314353,2,L,HL,col-0
892,,,,,,,139.0562,60.1767158923267,2,L,HL,col-0
893,,,,,,,139.0562,61.03183642985343,2,L,HL,col-0
894,,,,,,,151.0544,62.14997518938811,2,L,HL,col-0
895,,,,,,,139.0562,62.96962826722043,2,L,HL,col-0
896,,,,,,,139.0562,64.11619836473398,2,L,HL,col-0
897,,,,,,,139.0562,65.18806860199226,2,L,HL,col-0
898,,,,,,,139.0562,66.83028291180152,2,L,HL,col-0
899,,,,,,,151.0544,68.32338291180152,2,L,HL,col-0
900,,,,,,,151.0544,68.91813484047015,2,L,HL,col-0
901,,,,,,,151.0544,72.32048479978354,2,L,HL,col-0
902,0.0,0.0891957633836067,9.1254421571726,26.47932458275219,0.0343009270997597,0.1151503581818422,0.0,2.981585862479755,0,R,HL,col-0
903,0.0,0.0638993544686423,6.926362449432647,29.43220880073453,0.0291630884376722,0.074309484229854,0.0,4.597354031087914,0,R,HL,col-0
904,0.0,0.1525508417229402,13.959631620544188,37.76121482419197,0.0470898564931155,0.2418281440967548,0.0,8.17534653546884,0,R,HL,col-0
905,-7.0504,0.1853621566458996,15.721000616183312,30.20517100195621,0.045080983504064,0.2607228441236729,19.0504,9.927083977823992,1,R,HL,col-0
906,-1.0540000000000005,0.1658360777332525,15.046972825214697,32.57718066731728,0.0477386230077054,0.2642558087942337,7.054,11.779458637396491,1,R,HL,col-0
907,-7.0504,0.1893194732953341,16.38595885580463,28.5801193373097,0.0463723880215982,0.2795354161632562,19.0504,13.111352038140025,1,R,HL,col-0
908,-7.0504,0.1027558933299389,8.536220353292466,25.7707999218266,0.0510664952710541,0.1603641137354766,19.0504,15.917758545152406,1,R,HL,col-0
909,-7.0504,0.1047253774813543,8.619231095443594,24.665579723453146,0.0622595087551478,0.1974148111616595,19.0504,17.722303543435515,1,R,HL,col-0
910,-13.0501,0.1077117019380616,8.00546555904618,20.458564182466667,0.0666622884448537,0.1963235190131129,31.0501,20.402628491676943,1,R,HL,col-0
911,-7.0504,0.1144709663437002,9.152402496209916,27.45004815266969,0.0585432843338244,0.1971141093846644,19.0504,21.5309326558956,1,R,HL,col-0
912,-13.0501,0.1465141644102951,11.073826425824878,23.555758575916563,0.0613239643317296,0.2498235943173035,31.0501,22.7686579224317,1,R,HL,col-0
913,-13.0501,0.115283164542662,8.419216418027508,20.60924288129012,0.0742543457542387,0.2299847647653128,31.0501,23.692959019653276,1,R,HL,col-0
914,-13.0501,0.1705701616263189,16.29692360886286,37.4240885669274,0.0385198923551794,0.2309384319762921,31.0501,25.055868326590723,1,R,HL,col-0
915,-19.0511,0.1343732419516496,9.179563849823992,18.70170711158829,0.0690773627885885,0.2332723765639733,43.0511,26.515943765370054,1,R,HL,col-0
916,-25.0473,0.2050819696412922,14.812620364326088,24.018673115806536,0.0499464954099179,0.2721713647532545,55.0473,28.15435247876845,1,R,HL,col-0
917,-25.0473,0.1459971931141538,8.904586029666733,17.25362746504726,0.0805786294726228,0.2639606132004202,55.0473,29.03546257618156,1,R,HL,col-0
918,-25.0473,0.151299872311565,11.376920767555372,29.144527626315824,0.0456783928289423,0.1911793878630845,55.0473,29.719707820865,1,R,HL,col-0
919,-31.054900000000004,0.1629309657207763,9.578565255144046,17.150029100335477,0.0580002288539366,0.2043787259563365,67.0549,31.46319971410832,1,R,HL,col-0
920,-25.0473,0.1486438533541738,9.332796465722804,21.385381058352287,0.0674827047343152,0.2316913359196674,55.0473,33.757475735116486,2,R,HL,col-0
921,-37.0539,0.1636068300943591,8.754294344635195,18.435863406505515,0.0738149044735383,0.2377227386862987,79.0539,35.64264002117689,2,R,HL,col-0
922,-43.054,0.1069727905970643,4.835690940050206,16.344934903198975,0.1050789445347948,0.1869303229551428,91.054,38.455535564171456,2,R,HL,col-0
923,-43.054,0.1376082598808661,6.166861654226436,13.737096486248095,0.106179643694471,0.240885682383439,91.054,41.64929866773991,2,R,HL,col-0
924,-55.0482,0.1159401188419389,3.718459126321084,8.801121180678132,0.1241012565317108,0.1697636518432131,115.0482,43.08981010423803,2,R,HL,col-0
925,-50.36409999999999,0.1120851939204181,4.99297037267069,17.033964482720858,0.0834854082899955,0.1533469288497449,104.3641,44.823520371434206,2,R,HL,col-0
926,-50.36409999999999,0.1039278734918991,4.167153049318913,15.175314883355824,0.1218450471199387,0.1867896677726363,104.3641,46.00914941866944,2,R,HL,col-0
927,-61.0501,0.0964875594596558,2.558650025079806,9.169082065702517,0.1540871111590483,0.1450383057061715,127.0501,48.35026953299269,2,R,HL,col-0
928,-50.36409999999999,0.2021954561570002,8.863742475315007,18.90481821214761,0.1004022511860267,0.3273905189438454,104.3641,50.14516130695707,2,R,HL,col-0
929,,,,,,,151.0544,51.712627254560665,2,R,HL,col-0
930,-55.0482,0.1781810905524083,6.386621175897059,14.23541952734511,0.1097965946294173,0.2579678269413067,115.0482,53.094709490115655,2,R,HL,col-0
931,-61.0501,0.1689407296813133,4.462927779500916,9.366702922970816,0.1724168892173301,0.2830773897272322,127.0501,55.579292661262905,2,R,HL,col-0
932,,,,,,,139.0562,57.51457243077295,2,R,HL,col-0
933,,,,,,,151.0544,58.7250837145979,2,R,HL,col-0
934,-61.0501,0.1479817383864683,4.43470846305017,11.168994755138884,0.1197216328857027,0.1953184298294002,127.0501,58.92868313011768,2,R,HL,col-0
935,-61.0501,0.1401966832494514,3.845128194009867,12.327602780057092,0.1769128113148,0.2502508869927261,127.0501,61.63247738862351,2,R,HL,col-0
936,-61.0501,0.1576465091759679,4.801546148815005,13.785761363803584,0.140269932701685,0.2477714224135914,127.0501,62.65892976215977,2,R,HL,col-0
937,-61.0501,0.1418187992070997,5.637572963831815,16.569840124314098,0.0943647442410635,0.1957074962951505,127.0501,64.86188122513624,2,R,HL,col-0
938,,,,,,,139.0562,66.90769746160218,2,R,HL,col-0
939,,,,,,,139.0562,67.6343367766912,2,R,HL,col-0
940,,,,,,,139.0562,69.71550580607942,2,R,HL,col-0
941,,,,,,,151.0544,71.71574182629303,2,R,HL,col-0
942,,,,,,,139.0562,72.78560599502543,2,R,HL,col-0
943,,,,,,,151.0544,75.60361806978966,2,R,HL,col-0
944,,,,,,,163.054,76.93117119511034,2,R,HL,col-0
945,,,,,,,151.0544,79.37879467871844,2,R,HL,col-0
946,,,,,,,163.054,82.97243835672703,2,R,HL,col-0
947,-7.054200000000002,0.1837808835092345,16.120384530173734,29.76903354954014,0.0420432252082613,0.2493313791639016,19.0542,1.7696533653584194,1,L,HL,col-0
948,-7.054200000000002,0.1327658044279611,10.653693913783076,16.330829942599784,0.0818817392701852,0.3209170506824395,19.0542,4.164098714165915,1,L,HL,col-0
949,-19.0522,0.2850538585205386,28.571125320439997,41.20702144156378,0.0353326538329266,0.3713719710720871,43.0522,5.199615049095398,1,L,HL,col-0
950,-7.054200000000002,0.2595227418144355,26.62937660422997,43.169796573302,0.0351091538802069,0.3439433215289135,19.0542,7.068754537361994,1,L,HL,col-0
951,-7.054200000000002,0.3065365686737446,35.665352437752034,48.70411167219678,0.0359782359473462,0.4720542409239878,19.0542,8.598167438037008,1,L,HL,col-0
952,-13.0512,0.1599738915556706,11.160339939319792,18.4894630546037,0.0692861657197289,0.2844654128312256,31.0512,10.236847140263738,1,L,HL,col-0
953,-19.0522,0.1656148397121647,11.137901247102649,14.086672690024024,0.1067823584813488,0.4375305574448813,43.0522,12.608949677458751,1,L,HL,col-0
954,-25.0503,0.1606135428464774,9.59185944366504,11.4900424862026,0.125020899406159,0.4411547331368002,55.0503,14.359040816357954,1,L,HL,col-0
955,-19.0522,0.3507029758698431,30.005613563536244,35.0862918678902,0.0454192580678744,0.5013581342666505,43.0522,15.874562530030657,1,L,HL,col-0
956,-31.059700000000007,0.1313711473661961,8.444275711548173,21.2639424994421,0.0513423798556114,0.1594938415320949,67.0597,16.00751274702935,1,L,HL,col-0
957,-19.0522,0.2788132573243798,26.668326521860948,41.227786924230784,0.039010989454891,0.3827262478201803,43.0522,18.50826185846644,1,L,HL,col-0
958,-25.0503,0.2958932602914916,22.654572940950583,32.08001376052682,0.0523972139138239,0.4366863259304611,55.0503,20.006248517953097,1,L,HL,col-0
959,-31.059700000000007,0.2875946013183588,23.00907432027553,31.50044617958444,0.044272885041192,0.3747507310024863,67.0597,21.1385017850195,2,L,HL,col-0
960,-31.059700000000007,0.3087875580799513,27.242730767970247,36.724203879567725,0.0419826884991194,0.4207522074138403,67.0597,21.543771015038256,2,L,HL,col-0
961,-25.0503,0.3370634099179124,28.793243124126672,36.77319451280381,0.045739520914069,0.4844932310813591,55.0503,23.43270524311816,2,L,HL,col-0
962,-31.059700000000007,0.2945397984920917,24.037557883258124,34.648330467995066,0.0438787966441411,0.3880168359066624,67.0597,24.551000024256133,2,L,HL,col-0
963,-31.059700000000007,0.3096726860174815,21.58910516518422,31.06232016316804,0.0617981503945663,0.4908125249979999,67.0597,26.95298799831745,2,L,HL,col-0
964,-37.057,0.3056407749962796,23.186715313635062,31.89741218419373,0.04674559649376,0.398736005486711,79.057,27.889408974258853,2,L,HL,col-0
965,-31.059700000000007,0.1959376261639174,13.716304870823867,31.578415135955733,0.0629664215515949,0.3177251989048135,67.0597,29.765744918994447,2,L,HL,col-0
966,-37.057,0.2824092371645394,23.20523080059994,34.04426202946534,0.0471508966100469,0.4025143481577922,79.057,30.25516905278867,2,L,HL,col-0
967,-43.0557,0.2754016773935092,15.896744290872007,22.141731338243225,0.0568816629794195,0.3326488231486982,91.0557,31.69255249586243,2,L,HL,col-0
968,-43.0557,0.252318990156991,12.03283346799338,19.08651518129049,0.0937629940058769,0.4150542745498758,91.0557,33.56795928287086,2,L,HL,col-0
969,-50.368300000000005,0.0776686124071494,3.186048668806339,20.10346182140887,0.1302691273952168,0.1526860738201588,104.3683,34.60105409165479,2,L,HL,col-0
970,-43.0557,0.2027198949976825,10.640530717917027,22.79107837786951,0.0800467452740419,0.3133375807616543,91.0557,35.78793965667041,2,L,HL,col-0
971,-43.0557,0.1750623271374631,8.955817240977058,23.196104859004286,0.0879396510635835,0.2897313423925622,91.0557,36.60194831172268,2,L,HL,col-0
972,-50.368300000000005,0.2124640018709466,8.756665439213572,16.71302394625764,0.1072842545127749,0.3456051958366551,104.3683,37.1942322140262,2,L,HL,col-0
973,-43.0557,0.2127789680298375,10.929811122475348,24.067811912178566,0.0906267688189323,0.3643968978715821,91.0557,39.420092721036944,2,L,HL,col-0
974,-50.368300000000005,0.1929296046608961,8.045679284944214,17.00716336033063,0.1122480753255095,0.3322363431805269,104.3683,40.16303384502952,2,L,HL,col-0
975,-55.052800000000005,0.1324443647330283,4.769954922276536,18.105060935368392,0.1441259330748583,0.2529076259498222,115.0528,41.1043699599961,2,L,HL,col-0
976,-50.368300000000005,0.1935210721026947,8.534170898864668,20.33003392358806,0.1052179076559462,0.3303364633334726,104.3683,43.03287146975101,2,L,HL,col-0
977,-50.368300000000005,0.2415708810008453,11.799388937552765,22.369434172154936,0.0915314720422652,0.397315476028352,104.3683,44.26948309716141,2,L,HL,col-0
978,-55.052800000000005,0.2397387271797885,8.111822957075331,15.272225541460424,0.1477844780365135,0.441014433854921,115.0528,45.74865909021618,2,L,HL,col-0
979,-55.052800000000005,0.1727042529987526,6.287049155807616,16.57752293500423,0.1271756704609643,0.2941415725330189,115.0528,48.310895593731125,2,L,HL,col-0
980,-55.052800000000005,0.1592844963526666,5.415201097795391,16.7838592939359,0.1578376644012325,0.3144349068556828,115.0528,49.71240392395339,2,L,HL,col-0
981,,,,,,,139.0668,51.0400231945755,2,L,HL,col-0
982,,,,,,,139.0668,52.70315146339237,2,L,HL,col-0
983,-61.0566,0.1553712863863115,4.429652287627313,14.045860605707617,0.1769456560463804,0.2883467497319415,127.0566,54.16269245347835,2,L,HL,col-0
984,-61.0566,0.1588284693112193,4.573940323427224,13.816814918613028,0.169663259712591,0.285485344778781,127.0566,55.330681562002894,2,L,HL,col-0
985,,,,,,,139.0668,56.24099013350933,2,L,HL,col-0
986,,,,,,,139.0668,58.78995469579411,2,L,HL,col-0
987,,,,,,,139.0668,60.61485469579412,2,L,HL,col-0
988,,,,,,,139.0668,62.2928411473112,2,L,HL,col-0
989,,,,,,,139.0668,63.885267216250426,2,L,HL,col-0
