,0,8,20,32,44,56,68,80,92,104,116,128,140,152,164,168,side,alpha,label,condition,condition-side,uniq-condition
p38.rsml,10.96387675000001,43.11594849999997,60.898897875000046,79.67338612499992,90.499960875,112.57870912899988,125.50147975399992,133.80669050399996,150.5099468790001,239.49100437900003,232.43867437899996,383.380379879,445.7583947540001,449.935184004,464.7474173789998,472.1375415040002,L,50,3,HH,HH-L,homo-high
p38.rsml,7.21927675000001,9.83113525000005,29.246886250000088,47.87471099999997,69.40616100000024,87.67980900000005,116.19493799999996,139.38805425000004,155.56160575000007,184.50736375,193.5084460000001,203.38716887499996,212.144852125,227.78011737500003,204.5760793750001,212.10272537499984,R,50,3,HH,HH-R,homo-high
p39.rsml,14.577415750000045,37.54351562500001,46.47438662499993,73.24203562500003,86.97301575000009,107.33037762500004,118.84502262499996,145.487851625,170.62269899999998,197.93331499999985,215.7232854999997,228.80754199999984,244.984214,237.35615175000015,261.8926432500001,267.401886,L,50,1,LH,LH-L,hetero-low
p39.rsml,3.377941249999976,8.05089000000002,16.058093000000017,33.29417475000003,70.19252700000007,92.04616862500008,116.72074225,179.8773218750003,205.61286550000003,210.1485122499999,246.13645862500013,366.400528625,410.5657452500002,449.9862416250001,462.69291762499984,475.3122196249996,R,50,1,LH,LH-R,hetero-high
p44.rsml,7.170128875000011,14.37146275000005,20.5555136250001,24.677694125000027,30.88202824999997,34.19833962499999,71.81986775000001,91.90964675,108.48262224999996,131.06100000000012,134.14249374999997,146.75633487500002,164.06262787499986,246.7301337500003,269.90764750000034,276.5800566250001,L,50,2,HL,HL-L,hetero-high
p44.rsml,2.927028999999997,3.189151000000005,5.433570625000019,7.436151499999971,13.201275249999943,18.48818237499996,26.61162400000001,35.619727375000096,55.83276612499999,79.13588000000007,111.85822312500017,126.3467046250001,146.54102037500013,145.01041512500012,157.23887450000012,170.30986887500018,R,50,2,HL,HL-R,hetero-low
p46.rsml,14.432312500000023,29.6790755,34.42223550000003,36.17283600000003,39.873749,45.09590575000004,57.39067575000007,71.10683350000005,86.53302524999998,108.10816225,127.90305400000004,137.75915325000008,154.52559975,160.62305674999993,165.1789867500001,166.99511775,L,50,1,LH,LH-L,hetero-low
p46.rsml,3.003481249999981,3.5589302499999835,8.366060499999998,14.711597249999954,18.85484112500006,50.14799525000008,76.98507537499998,115.35942412500016,142.43132187499995,167.82985149999982,198.62372562499988,230.31630375,284.04819324999994,317.1504572500003,348.32893300000023,364.0094454999997,R,50,1,LH,LH-R,hetero-high
p67.rsml,3.484038249999996,9.74220100000002,33.24268649999995,39.22000425000002,67.79286250000004,78.52816262500002,88.40064449999996,146.47002899999987,160.86021475000007,174.18865037499984,162.73563525000003,184.50580350000016,208.8027966250002,253.95097075000007,272.9711983750002,289.28907300000003,L,50,3,HH,HH-L,homo-high
p67.rsml,5.7815063750000455,10.638564624999985,20.07651687499994,32.564757874999984,47.46592549999997,58.72234912500014,84.77540362499998,130.84100475000014,148.3267265000001,217.2180049999999,251.44052850000003,269.46765700000014,289.06673737499983,319.34416874999977,312.5336775,326.81074512500004,R,50,3,HH,HH-R,homo-high
p68.rsml,9.592417,49.73998987499997,72.33084962499996,89.23537824999994,120.87958862499988,156.30194437500012,182.69045262499995,198.69627725,275.78979000000027,366.00188475000016,365.54863212500027,419.2251327499997,489.58694687500025,633.0722176250001,648.9852073750001,699.0824945000002,L,50,2,HL,HL-L,hetero-high
p68.rsml,8.188192000000065,12.67469087500004,15.150027499999975,16.95991750000002,20.188074749999984,25.042012499999995,41.101665750000095,44.47414612500005,49.243830375,63.070765875000006,67.27095887499993,89.54664812500002,106.07593662500004,119.94265850000018,128.57084100000006,131.18347962499982,R,50,2,HL,HL-R,hetero-low
p69.rsml,7.197433250000039,9.842057000000027,14.546990874999969,23.82969824999996,32.95404025000002,42.506670875000026,48.22030637500005,74.18910737499988,96.55061037499992,110.80973512499985,124.0429954999999,139.72818874999973,178.71025487499995,203.3817080000001,224.35614874999987,232.74483287500007,L,50,3,HH,HH-L,homo-high
p69.rsml,3.885802625000052,6.53120650000003,16.231280750000145,19.162210375000104,65.72397099999996,135.19176187499997,107.74930475000002,130.36590862500017,151.811544875,177.14142349999992,202.02585075000005,283.35778262500025,317.84944924999974,352.8489772499999,361.794670625,371.9721813750001,R,50,3,HH,HH-R,homo-high
p70.rsml,10.887424500000032,19.415750999999936,20.974440749999992,24.212739624999934,30.603523625000047,35.52923287500001,40.01885224999997,47.40741612499991,54.87243225000002,75.41780425000002,86.01814274999998,97.2876069445,116.6084042500001,129.0009713441001,138.62870834745016,143.99079175000014,L,50,1,LH,LH-L,hetero-low
p70.rsml,9.900566375000013,14.002463625000011,21.318475874999915,26.975942374999896,48.17271874999995,66.86451375000006,78.84255300000008,83.3992631250002,86.58373337500007,103.28308912499998,118.59616275000012,149.27847899999986,154.76821862499992,159.02302037500004,159.82498887499986,169.50556000000003,R,50,1,LH,LH-R,hetero-high
p71.rsml,4.484158500000052,6.807370750000009,11.66832962500005,20.817635624999944,29.356103750000027,45.03193550000005,60.46046762499999,78.88545987500008,104.7473837500001,129.10600675000012,195.57499712499987,239.7355330000001,266.15836674999986,265.32207275000013,277.57783649999993,282.3358188749998,L,50,3,HH,HH-L,homo-high
p71.rsml,10.336656249999974,18.58881849999993,24.330538499999985,47.74365,58.5842670000001,67.7522960000001,107.10024074999995,120.48718575,134.187741,153.33980975000003,251.04266474999997,260.00786125000025,206.21200150000007,233.9314030000004,263.43104975,280.9869827500002,R,50,3,HH,HH-R,homo-high
p72.rsml,4.342175750000028,12.02952750000002,34.259189375000034,55.94276374999992,73.22643312500006,97.3478981249998,123.78555425000002,159.52074012499986,208.394011125,260.738838375,264.531026,269.2710655000002,337.0725093750002,397.9441028750001,430.0267435000002,446.28064787500034,L,50,2,HL,HL-L,hetero-high
p72.rsml,14.25834462499997,22.19923700000001,31.873567124999973,45.43291974999988,53.05084037499999,59.88239499999994,73.51039862499985,83.27054249999998,97.98135962499995,123.160674125,168.98443650000016,201.33778049999995,223.6594971250001,230.54175987499983,236.244473625,237.8179857499996,R,50,2,HL,HL-R,hetero-low
p74.rsml,7.10615862500002,12.130943749999982,15.62512362500001,45.36972962500004,74.60335374999993,102.2743875,130.18257925000003,147.5130561250002,167.239296875,193.0784073986001,200.46422467565452,213.0599400643549,241.10667196260007,247.7626984626001,216.0755812126003,222.8720302126003,L,50,1,LH,LH-L,hetero-low
p74.rsml,3.4567338750000225,14.78804950000004,23.32807787500005,55.63851500000009,108.86878412500006,135.89387437500017,152.01281712499997,180.62078099999968,206.32555836729975,223.2319886249999,238.10263105092477,264.3391152499998,301.80227800000006,363.0670545,410.8107044999996,426.61993762499935,R,50,1,LH,LH-R,hetero-high
p75.rsml,4.224376875000029,11.476418875000023,17.50444474999997,28.133647875000012,45.60922800000001,58.38767549999994,74.03932337500005,79.2731820000001,112.57749837500002,110.67789399999997,119.25068762499998,125.93869924999989,128.18077849999997,133.4489626249999,161.66530374999985,171.54636699999986,L,50,3,HH,HH-L,homo-high
p75.rsml,17.45529687499996,22.37476512500014,29.421634250000025,40.52905400000012,46.550058750000055,53.59224712500004,51.37747224999993,61.83504787500004,71.34633187499998,85.07341137499989,113.90995187499996,146.91626050000008,150.50795600000015,175.01402262500022,221.18806112500016,253.091273,R,50,3,HH,HH-R,homo-high
