,root_idx,0,7,19,31,43,55,67,79,91,104,115,127,139,151,163,168,side,label,condition,condition-side,uniq-condition
53,p92.rsml,30.039530461124652,32.53083246534481,35.56875273330894,41.085019083050746,47.00682366404108,55.00776742776884,61.419869007532604,69.81655694886815,76.89275476881033,86.36933086829887,92.84079371575818,92.84079371575818,92.84079371575818,92.84079371575818,92.84079371575818,92.84079371575818,R,6,MM,MM-R,homo-medium
54,p93.rsml,18.774080654339002,20.586678135228933,22.489250078678115,24.82411940708309,28.935581571257586,33.970499937599875,39.128951558172744,45.45130115171919,51.01634777033184,58.372896553354835,64.0143127230913,71.39636927039876,77.52455953565757,85.0344995638927,87.03461981027789,87.07411981027789,L,5,ML,ML-L,hetero-medium
55,p93.rsml,21.571841794858475,24.119824339062625,25.99656220471116,29.205321496797502,33.883691796564904,40.695202041170255,46.37383465365254,53.6666544395495,60.166938472263226,68.20650830166561,74.56713021749137,81.57592150898951,81.75257087921199,81.75257087921199,81.75257087921199,81.75257087921199,R,5,ML,ML-R,hetero-low(medium)
56,p96.rsml,24.468821520552908,26.410364327133685,28.450810069988634,30.691704028694847,34.86064145126404,40.71854350603558,46.33988230720906,53.696552489739396,61.19643684343477,69.08881170900388,75.67979384097681,83.46915111181445,88.17649594714835,88.17649594714835,88.17649594714835,88.17649594714835,L,6,MM,MM-L,homo-medium
57,p96.rsml,27.23760926789272,29.582551629340802,31.559130997845898,33.61152926123029,38.143014105697624,44.58088722663498,50.52640479242488,58.679788868371205,65.05780691466487,74.0107607486185,79.94358562048411,87.5393334514487,90.43704602901893,90.43704602901893,90.55554602901893,90.59504602901892,R,6,MM,MM-R,homo-medium
58,p97.rsml,22.78297010214284,25.423927047356294,28.175043091372196,30.76460117053341,36.286028429121124,41.67197191604348,46.998072505615205,53.53297661160456,61.266519108450105,70.57362003469584,77.48509197902455,86.77093273295927,89.17012684323517,89.17012684323517,89.17012684323517,89.17012684323517,L,5,ML,ML-L,hetero-medium
59,p97.rsml,20.82441470904246,23.278317546796472,25.526957721567676,28.794121839866182,34.09953622491689,41.74540561096555,48.3466493210389,56.44488135615177,61.582662743662496,69.36506497562146,75.88364215933265,84.18324921328406,86.75196431037054,87.34577951731626,87.34577951731626,87.52242888753874,R,5,ML,ML-R,hetero-low(medium)
60,p100.rsml,17.700536222637478,19.610783073749896,22.11388154388501,25.32845239164089,30.04731591709566,36.43690833496432,42.65804373757583,49.43958656249535,55.928791748361306,64.39840454868508,70.82968328122854,78.0178864584707,85.31581086010358,85.56563079525688,85.62149223097062,85.67735366668435,L,6,MM,MM-L,homo-medium
61,p100.rsml,21.762986322117346,23.251643902999596,24.804272208742347,26.818744902121644,31.14124177720698,36.753064774046756,41.882809076976,48.490902068379505,55.57015887405943,63.87339415741488,70.03628419882658,78.77952881407198,84.48547592916141,89.30457082239748,89.36043225811122,89.41629369382495,R,6,MM,MM-R,homo-medium
62,p101.rsml,23.38821654375977,25.440113034332832,27.113359885445252,30.201717818867174,34.594146609841026,41.2931823163005,47.681009611806424,55.79472990736117,62.61147399904045,72.08139707270162,78.21082087803357,86.90049268164917,88.83709034823208,88.83709034823208,88.83709034823208,88.83709034823208,L,5,ML,ML-L,hetero-medium
63,p101.rsml,23.46605171990943,26.135393027335464,28.604404061868365,31.23967434606643,36.58051974694972,43.73533793778164,49.620783259122526,57.648376693223824,64.38129402090766,73.56150533893101,79.5731898646241,87.53149303207684,89.69048554246629,89.69048554246629,89.69048554246629,89.69048554246629,R,5,ML,ML-R,hetero-low(medium)
64,p104.rsml,19.965017956814616,22.26281620621886,24.101944887472023,27.51839557631962,31.33781265164018,36.35374895410335,41.64009336335418,48.209726124778065,54.179994731789506,62.61802265591693,68.58127100214993,76.66974438833932,83.68533691276465,86.40327545615712,86.40327545615712,86.40327545615712,L,6,MM,MM-L,homo-medium
65,p104.rsml,14.757559098669015,16.10982127739028,17.36046647708306,20.60084537071771,23.1741622684875,27.457295118907666,31.831022126254787,37.47881646906178,42.58100751996252,48.889376065784134,53.78992379027372,61.415176454522324,67.89543861103067,74.97299654085364,74.97299654085364,74.97299654085364,R,6,MM,MM-R,homo-medium
66,p105.rsml,28.807093303931254,29.861084764997234,32.29642721162335,36.51201708248107,42.61601622747783,48.966326048652235,55.23164822414309,63.20738580758307,70.61171547616685,80.1290136123143,86.67052693795584,92.29328051925089,92.37228051925088,92.37228051925088,92.37228051925088,92.37228051925088,L,5,ML,ML-L,hetero-medium
67,p105.rsml,13.55829181648119,14.479582215866746,16.12522741555953,19.327723733619845,22.760206762847638,26.900125870190212,31.038350120734577,36.29341613615395,40.700498848515835,47.705951332398485,52.03395172266202,58.37524183561638,64.30439951228561,71.11739775072243,77.65027884635919,80.8066701853855,R,5,ML,ML-R,hetero-low(medium)
68,p108.rsml,14.417142303396526,16.88559299224412,17.768839843356538,20.442741360096083,24.28817289785863,29.64246803065685,34.989916442728145,40.82916153053315,47.081796033795015,54.69347322965615,60.70159468187362,67.77659633305888,75.25968709728384,82.76472592481397,88.10949883501117,89.44176241682796,L,6,MM,MM-L,homo-medium
69,p108.rsml,18.817361617212416,21.046705629338557,22.86542220978753,26.311583499592988,30.969058943955655,36.86586467258805,42.448963831647845,49.0982291059168,55.26652267441122,63.48561632101371,69.68049074183037,76.77005603598714,83.75906131729117,88.5686668960593,88.5686668960593,88.5686668960593,R,6,MM,MM-R,homo-medium
70,p109.rsml,23.6869847175303,25.419327391427853,27.503235551783384,30.00742688066177,34.166432838217965,40.94103948394596,46.80566978015081,54.17967850794551,60.26732971882958,69.68170850523853,75.26122692952949,84.03217254203146,91.63861745482669,92.3687860691091,92.68733362564782,92.72683362564783,L,5,ML,ML-L,hetero-medium
71,p109.rsml,20.206724886153832,22.1060137004209,23.592529352705863,25.5678112131574,29.141800344898897,34.407217978026914,39.80335171151231,46.6971491223169,53.18200248155308,61.19411921907122,67.29240107769853,75.362845480501,82.9207477888192,87.36299470346465,87.6478332542263,87.75955612565377,R,5,ML,ML-R,hetero-low(medium)
72,p112.rsml,23.59562162676723,26.385729490766064,27.870622417241734,29.869943852303166,33.59678185884074,38.38194595695466,42.84762037287348,49.55616579055158,56.02385179355284,64.65182107674629,70.76602474486965,78.84710373049303,86.39948627646707,90.25207035491208,90.25207035491208,90.25207035491208,L,6,MM,MM-L,homo-medium
73,p112.rsml,19.676028237027804,22.175995835299236,23.44589226700178,24.84390659708994,27.307925066345774,31.290141879348635,35.50883821723032,41.99920924301881,47.82223914779569,55.91944265087814,62.392907114236046,70.18816796030465,75.88449584894963,83.54790305462518,87.81554857059767,87.81554857059767,R,6,MM,MM-R,homo-medium
74,p113.rsml,22.62802868597066,25.074676055096987,27.609671926857366,29.336783470358775,32.2640506259153,36.17853793656464,41.73190575845784,47.30505170825796,53.98854376000597,61.54281362839335,67.30798978394698,74.72105357675017,81.05293184750016,88.4949861960824,91.61195447168527,91.61195447168527,L,4,LM,LM-L,hetero-low(medium)
75,p113.rsml,13.852401940469589,16.223718241598565,18.020700332288033,19.13792904656278,21.39256528556669,25.179077916760175,29.30201795361891,35.652404139891736,41.05597757859694,48.66757946081589,53.762296374901695,61.46620928197979,68.4544535376402,76.89767599168646,82.49648906300723,85.10827255326825,R,4,LM,LM-R,hetero-medium
76,p116.rsml,18.696335981391865,20.05076415250444,21.201021515010762,22.544021515010762,25.639842895315493,29.606541690952252,32.78867037220542,37.842194330536174,42.9132868370907,50.470077077507916,55.10992391549156,61.684614513005805,67.50956990132457,74.92737853920646,80.71966351614464,83.32100619004218,L,6,MM,MM-L,homo-medium
77,p116.rsml,21.204491461535124,23.27814741178338,24.00649142390952,26.17060904845896,28.753304297967738,32.03417146077293,35.852589805963625,41.50470863678491,47.85948570026114,56.272861381627,62.568961448040724,69.80381325594632,76.27320465715698,82.51620433679817,90.47493974199918,90.47493974199918,R,6,MM,MM-R,homo-medium
78,p120.rsml,25.11994975249972,26.962119883627153,28.650946991415278,31.406276388874083,35.73027861644517,41.647190399090384,47.373361653779,54.926108177495024,61.08311770292504,69.84245487432582,76.21198998196297,83.75774867387909,90.50924260751832,92.4548411624962,92.4548411624962,92.4548411624962,L,6,MM,MM-L,homo-medium
79,p120.rsml,19.819671695921315,20.613611869989864,23.16648042514157,25.71354101771668,29.396061695120494,34.6923207434281,39.689656975633746,45.792662678431206,51.161704014621655,58.924873156338315,64.40757251703538,71.54493787839482,78.00913017346129,85.17363741121828,86.59867139124032,86.59867139124032,R,6,MM,MM-R,homo-medium
80,p124.rsml,20.478767203521485,22.162713723736488,23.290842404989647,25.138270424753276,29.00927042475327,33.37737872908553,37.581904386081284,43.179772999765035,48.80853364670951,56.80082126228948,60.87418975331978,67.81713223112581,74.17005100568825,81.99832582321667,89.37315560073516,92.7467413199894,L,4,LM,LM-L,hetero-low(medium)
81,p124.rsml,16.20689053117604,16.83889053117604,19.032746570703292,21.158413504980434,23.56876940234005,26.62907110917836,30.459918162526847,35.7109302696202,41.21166956236722,48.58731228584609,54.2705697196636,62.021798816148284,69.03439380588215,76.81922628247979,83.7733422966764,86.88935545094432,R,4,LM,LM-R,hetero-medium
82,p127.rsml,25.636896688059455,28.175902085076746,30.38962370990551,35.9053867140035,41.403300736719665,48.43197155183552,55.59901648897462,64.10038477778306,70.79562622965086,80.20732702187284,86.17239251699263,93.27762226143258,94.56364908852446,94.60314908852446,94.64264908852446,94.64264908852446,L,6,MM,MM-L,homo-medium
83,p127.rsml,20.08992080023476,22.38843125542425,25.514166031346885,29.94035567006292,35.64302955063323,42.24578783194093,48.364312926759155,55.98159545898976,62.30812085763265,70.42201412815342,75.8553142020793,83.0238436615485,85.22248886124127,85.27835029695501,85.33421173266875,85.33421173266875,R,6,MM,MM-R,homo-medium
84,p128.rsml,24.891372219198335,27.04371418338819,29.523142203151814,31.850151046303882,36.45374693465017,41.90112050271924,47.275438095517565,54.84165272505041,61.313208111799064,70.44191114431109,75.9817526306,83.82333910171343,89.33202301107991,89.33202301107991,89.33202301107991,89.33202301107991,L,4,LM,LM-L,hetero-low(medium)
85,p128.rsml,22.3374309140565,24.452345944605277,26.839070529060095,30.15121062787823,34.32268432419056,39.77503415785104,45.18692109114808,51.941228749374396,58.44612435456691,66.64348706036368,71.14432906063811,77.52588587025834,82.85848828936928,87.31360992103161,87.35310992103162,87.35310992103162,R,4,LM,LM-R,hetero-medium
86,p131.rsml,20.757776223046307,22.684204242809933,26.117764987661044,29.140911667066383,33.87753121365598,40.025310248994124,46.1061707213797,53.64695985582209,60.55538311583206,70.07334825531882,76.51682332691414,84.48647807040972,90.45371082067092,90.5654336920984,90.5654336920984,90.5654336920984,L,6,MM,MM-L,homo-medium
87,p131.rsml,17.859196172694347,19.361757594883464,22.38034335646123,25.916679461804627,29.95192155964371,34.8705514422584,40.202067481692765,46.582590633924504,52.1998750307834,59.2151622229943,63.98330295833489,69.90578291349628,75.28276503914998,80.58271735669413,82.29767253103545,82.45567253103545,R,6,MM,MM-R,homo-medium
88,p132.rsml,17.891512991495567,20.11617319026751,23.03954932038973,26.465376222530352,30.138315566176914,32.57486050727692,33.98473940278532,37.19560142431275,40.82265236925775,46.29296388791156,50.554115383776754,56.597765021275094,61.87373611194039,67.90991424177082,73.16868895991271,75.55050948211837,L,4,LM,LM-L,hetero-low(medium)
