filename,condition,side,condition-side,P0_length,P1_length,P2_length,P01_length,P12_length,Ptotal_length,uniq-condition
p63.rsml,HH,L,HH-L,1.2519356723001198,15.543253659910674,0.0,16.795189332210793,15.543253659910674,16.795189332210793,homo-high
p63.rsml,HH,R,HH-R,0.0,8.619241637206931,0.0,8.619241637206931,8.619241637206931,8.619241637206931,homo-high
p64.rsml,HL,L,HL-L,0.0,14.770837906968277,0.0,14.770837906968277,14.770837906968277,14.770837906968277,hetero-high
p64.rsml,HL,R,HL-R,0.0,15.630406085046863,0.0,15.630406085046863,15.630406085046863,15.630406085046863,hetero-low
p90.rsml,HH,L,HH-L,0.0,14.451874045252799,0.0,14.451874045252799,14.451874045252799,14.451874045252799,homo-high
p90.rsml,HH,R,HH-R,0.0,15.232318365243708,0.0,15.232318365243708,15.232318365243708,15.232318365243708,homo-high
p93.rsml,LH,L,LH-L,0.0,14.834436663262878,0.0,14.834436663262878,14.834436663262878,14.834436663262878,hetero-low
p93.rsml,LH,R,LH-R,1.2341908268833324,11.2944186778916,0.0,12.52860950477493,11.2944186778916,12.52860950477493,hetero-high
p94.rsml,HH,L,HH-L,0.0,12.584072175848263,0.0,12.584072175848263,12.584072175848263,12.584072175848263,homo-high
p94.rsml,HH,R,HH-R,0.0,16.816792749538706,0.0,16.816792749538706,16.816792749538706,16.816792749538706,homo-high
p95.rsml,HL,L,HL-L,0.0,8.909741060319128,0.0,8.909741060319128,8.909741060319128,8.909741060319128,hetero-high
p95.rsml,HL,R,HL-R,1.0717616909973489,13.94062207760186,0.0,15.012383768599209,13.94062207760186,15.012383768599209,hetero-low
p97.rsml,LH,L,LH-L,0.0,14.960403196342929,0.0,14.960403196342929,14.960403196342929,14.960403196342929,hetero-low
p97.rsml,LH,R,LH-R,0.9024691130448724,17.804810751451196,0.0,18.70727986449607,17.804810751451196,18.70727986449607,hetero-high
p98.rsml,HH,L,HH-L,0.0,11.238281212915126,0.0,11.238281212915126,11.238281212915126,11.238281212915126,homo-high
p98.rsml,HH,R,HH-R,0.0,12.584249771268286,0.0,12.584249771268286,12.584249771268286,12.584249771268286,homo-high
p99.rsml,HL,L,HL-L,0.0,16.561902892647517,0.0,16.561902892647517,16.561902892647517,16.561902892647517,hetero-high
p99.rsml,HL,R,HL-R,0.0,14.928323485282792,0.0,14.928323485282792,14.928323485282792,14.928323485282792,hetero-low
