filename,condition,side,condition-side,P0_length,P1_length,P2_length,P01_length,P12_length,Ptotal_length,uniq-condition
p18.rsml,HL,L,HL-L,0.0,20.175382515466076,0.0,20.175382515466076,20.175382515466076,20.175382515466076,hetero-high
p18.rsml,HL,R,HL-R,5.115988550538438,17.808164368653337,0.0,22.924152919191773,17.808164368653337,22.924152919191773,hetero-low
p20.rsml,HH,L,HH-L,1.161807922978304,20.697905387329985,0.0,21.85971331030829,20.697905387329985,21.85971331030829,homo-high
p20.rsml,HH,R,HH-R,3.4512132807277354,18.159876920722656,0.0,21.61109020145039,18.159876920722656,21.61109020145039,homo-high
p21.rsml,LL,L,LL-L,7.924316247509593,8.07059369561932,0.0,15.994909943128912,8.07059369561932,15.994909943128912,homo-low
p21.rsml,LL,R,LL-R,5.928986008766949,8.210553610701819,0.0,14.139539619468767,8.210553610701819,14.139539619468767,homo-low
p22.rsml,HL,L,HL-L,5.3295915638499896,16.213870623356364,0.0,21.543462187206355,16.213870623356364,21.543462187206355,hetero-high
p22.rsml,HL,R,HL-R,6.319525323917637,12.77376709690503,0.0,19.093292420822667,12.77376709690503,19.093292420822667,hetero-low
p23.rsml,LH,L,LH-L,8.627220407274361,14.52551072425765,0.0,23.15273113153201,14.52551072425765,23.15273113153201,hetero-low
p23.rsml,LH,R,LH-R,10.642133884948922,15.934486005002757,0.0,26.57661988995168,15.934486005002757,26.57661988995168,hetero-high
p24.rsml,HH,L,HH-L,8.052066467607037,12.515445627605413,0.0,20.56751209521245,12.515445627605413,20.56751209521245,homo-high
p24.rsml,HH,R,HH-R,5.301392676760657,10.574314130037074,0.0,15.87570680679773,10.574314130037074,15.87570680679773,homo-high
p25.rsml,LL,L,LL-L,5.982658196194935,15.87043182734209,0.0,21.853090023537025,15.87043182734209,21.853090023537025,homo-low
p25.rsml,LL,R,LL-R,6.857416190823415,10.34569940790162,0.0,17.203115598725034,10.34569940790162,17.203115598725034,homo-low
p26.rsml,HL,L,HL-L,3.566318980906338,13.744926224980713,0.0,17.31124520588705,13.744926224980713,17.31124520588705,hetero-high
p26.rsml,HL,R,HL-R,3.722495664697078,15.464957747947079,0.0,19.187453412644157,15.464957747947079,19.187453412644157,hetero-low
p27.rsml,LH,L,LH-L,7.619075362462416,16.4697223875079,0.0,24.088797749970315,16.4697223875079,24.088797749970315,hetero-low
p27.rsml,LH,R,LH-R,4.234115890135624,16.897690228847697,0.0,21.13180611898332,16.897690228847697,21.13180611898332,hetero-high
p28.rsml,HH,L,HH-L,8.330285848659978,16.59807845727412,0.0,24.928364305934096,16.59807845727412,24.928364305934096,homo-high
p28.rsml,HH,R,HH-R,0.0,23.251560966065934,0.0,23.251560966065934,23.251560966065934,23.251560966065934,homo-high
p29.rsml,LL,L,LL-L,3.9670657125667903,15.479699172390898,0.0,19.446764884957688,15.479699172390898,19.446764884957688,homo-low
p29.rsml,LL,R,LL-R,4.400732154389875,14.546372975914,0.0,18.947105130303875,14.546372975914,18.947105130303875,homo-low
p31.rsml,LH,L,LH-L,5.6071557999058275,11.627464288388245,0.0,17.234620088294072,11.627464288388245,17.234620088294072,hetero-low
p31.rsml,LH,R,LH-R,0.0,13.646569893719905,0.0,13.646569893719905,13.646569893719905,13.646569893719905,hetero-high
p36.rsml,HH,L,HH-L,7.007214508771589,15.464764126548559,0.0,22.47197863532015,15.464764126548559,22.47197863532015,homo-high
p36.rsml,HH,R,HH-R,7.783664796892886,9.3374409375207,0.0,17.121105734413586,9.3374409375207,17.121105734413586,homo-high
p37.rsml,LL,L,LL-L,1.0517686294998538,17.454111009443253,0.0,18.505879638943107,17.454111009443253,18.505879638943107,homo-low
p37.rsml,LL,R,LL-R,3.1810353626194523,16.44870288751038,0.0,19.629738250129833,16.44870288751038,19.629738250129833,homo-low
p39.rsml,LH,L,LH-L,8.556067572675687,16.734796956147754,0.0,25.29086452882344,16.734796956147754,25.29086452882344,hetero-low
p39.rsml,LH,R,LH-R,4.991060306972776,20.707367950433724,0.0,25.6984282574065,20.707367950433724,25.6984282574065,hetero-high
p40.rsml,HH,L,HH-L,2.3052588657657997,19.94643643867229,0.0,22.25169530443809,19.94643643867229,22.25169530443809,homo-high
p40.rsml,HH,R,HH-R,2.002610644532769,17.40608757271474,0.0,19.408698217247508,17.40608757271474,19.408698217247508,homo-high
p44.rsml,LL,L,LL-L,8.686596902281497,13.697116329083642,0.0,22.38371323136514,13.697116329083642,22.38371323136514,homo-low
p44.rsml,LL,R,LL-R,5.95212196094084,19.855994998692157,0.0,25.808116959632997,19.855994998692157,25.808116959632997,homo-low
p45.rsml,HL,L,HL-L,5.082971934636175,16.267156600691806,0.0,21.350128535327983,16.267156600691806,21.350128535327983,hetero-high
p45.rsml,HL,R,HL-R,2.905837816261246,17.251839088933654,0.0,20.1576769051949,17.251839088933654,20.1576769051949,hetero-low
p48.rsml,LL,L,LL-L,6.131505721038999,10.86937084657535,0.0,17.00087656761435,10.86937084657535,17.00087656761435,homo-low
p48.rsml,LL,R,LL-R,9.3780351326337,18.34638843301324,0.0,27.72442356564694,18.34638843301324,27.72442356564694,homo-low
p49.rsml,HL,L,HL-L,7.7604401393332,14.782444725212814,0.0,22.542884864546014,14.782444725212814,22.542884864546014,hetero-high
p49.rsml,HL,R,HL-R,6.841859951844362,17.29664684001695,0.0,24.138506791861314,17.29664684001695,24.138506791861314,hetero-low
p50.rsml,LH,L,LH-L,4.250455364626941,20.619063407046756,0.0,24.869518771673697,20.619063407046756,24.869518771673697,hetero-low
p50.rsml,LH,R,LH-R,0.0,17.410825857022967,0.0,17.410825857022967,17.410825857022967,17.410825857022967,hetero-high
p51.rsml,HH,L,HH-L,5.896322194467585,15.629548008445452,0.0,21.525870202913037,15.629548008445452,21.525870202913037,homo-high
p51.rsml,HH,R,HH-R,0.8397815192060366,20.640706051115615,0.0,21.48048757032165,20.640706051115615,21.48048757032165,homo-high
p52.rsml,LL,L,LL-L,8.276336964002606,17.93271704466779,0.0,26.209054008670396,17.93271704466779,26.209054008670396,homo-low
p52.rsml,LL,R,LL-R,12.804865980774226,16.855358668242218,0.0,29.660224649016445,16.855358668242218,29.660224649016445,homo-low
p53.rsml,HL,L,HL-L,4.238823646160428,17.207307795629347,0.0,21.446131441789774,17.207307795629347,21.446131441789774,hetero-high
p53.rsml,HL,R,HL-R,5.428442870784261,17.79462171809059,0.0,23.22306458887485,17.79462171809059,23.22306458887485,hetero-low
p56.rsml,LL,L,LL-L,2.8112221844766117,16.81639863956958,0.0,19.627620824046193,16.81639863956958,19.627620824046193,homo-low
p56.rsml,LL,R,LL-R,2.189188443885234,16.505168758532918,0.0,18.694357202418153,16.505168758532918,18.694357202418153,homo-low
p57.rsml,HL,L,HL-L,0.0,16.288256047491355,0.0,16.288256047491355,16.288256047491355,16.288256047491355,hetero-high
p57.rsml,HL,R,HL-R,2.7973853901736048,17.13415152843614,0.0,19.931536918609744,17.13415152843614,19.931536918609744,hetero-low
p58.rsml,LH,L,LH-L,5.941827726868806,14.313025695417245,0.0,20.25485342228605,14.313025695417245,20.25485342228605,hetero-low
p58.rsml,LH,R,LH-R,0.0,15.967933851317751,0.0,15.967933851317751,15.967933851317751,15.967933851317751,hetero-high
p59.rsml,HH,L,HH-L,4.226630023144257,13.58658896038871,0.0,17.813218983532966,13.58658896038871,17.813218983532966,homo-high
p59.rsml,HH,R,HH-R,8.698263418675538,15.631769005708954,0.0,24.33003242438449,15.631769005708954,24.33003242438449,homo-high
p60.rsml,LL,L,LL-L,6.2003595689699464,17.761459493678604,0.0,23.96181906264855,17.761459493678604,23.96181906264855,homo-low
p60.rsml,LL,R,LL-R,4.594538876092505,21.196834994340662,0.0,25.791373870433166,21.196834994340662,25.791373870433166,homo-low
p62.rsml,LH,L,LH-L,4.455550218365872,15.22921501879275,0.0,19.684765237158622,15.22921501879275,19.684765237158622,hetero-low
p62.rsml,LH,R,LH-R,8.43558978372113,15.956379449896772,0.0,24.391969233617903,15.956379449896772,24.391969233617903,hetero-high
p63.rsml,HH,L,HH-L,9.177100691023725,17.702253126827443,0.0,26.879353817851168,17.702253126827443,26.879353817851168,homo-high
p63.rsml,HH,R,HH-R,3.547045586996762,14.766890056722588,0.0,18.31393564371935,14.766890056722588,18.31393564371935,homo-high
p64.rsml,LL,L,LL-L,4.537456286312395,20.12886829852723,0.0,24.666324584839625,20.12886829852723,24.666324584839625,homo-low
p64.rsml,LL,R,LL-R,0.0,19.352696541384795,0.0,19.352696541384795,19.352696541384795,19.352696541384795,homo-low
p65.rsml,HL,L,HL-L,5.801618720338563,14.549850593681732,0.0,20.351469314020296,14.549850593681732,20.351469314020296,hetero-high
p65.rsml,HL,R,HL-R,1.9633659897039017,14.421443242846749,0.0,16.38480923255065,14.421443242846749,16.38480923255065,hetero-low
p66.rsml,LH,L,LH-L,2.1226359991194554,21.351650349920536,0.0,23.474286349039993,21.351650349920536,23.474286349039993,hetero-low
p66.rsml,LH,R,LH-R,1.3621984550238673,21.93875056610688,0.0,23.300949021130748,21.93875056610688,23.300949021130748,hetero-high
p68.rsml,HH,L,HH-L,0.0,16.864449618653303,0.0,16.864449618653303,16.864449618653303,16.864449618653303,homo-high
p68.rsml,HH,R,HH-R,6.41301063168536,17.70551216934788,0.0,24.11852280103324,17.70551216934788,24.11852280103324,homo-high
p69.rsml,HL,L,HL-L,7.539469123885797,13.0171904173828,0.0,20.556659541268598,13.0171904173828,20.556659541268598,hetero-high
p69.rsml,HL,R,HL-R,5.635332812096586,14.094390077756913,0.0,19.729722889853498,14.094390077756913,19.729722889853498,hetero-low
p72.rsml,HH,L,HH-L,0.0,19.995714972401547,0.0,19.995714972401547,19.995714972401547,19.995714972401547,homo-high
p72.rsml,HH,R,HH-R,3.8696590216480224,16.734224775137843,0.0,20.603883796785865,16.734224775137843,20.603883796785865,homo-high
p73.rsml,HL,L,HL-L,2.76644447776597,16.245937476566468,0.0,19.012381954332437,16.245937476566468,19.012381954332437,hetero-high
p73.rsml,HL,R,HL-R,0.0,25.81719886866982,0.0,25.81719886866982,25.81719886866982,25.81719886866982,hetero-low
p74.rsml,LH,L,LH-L,8.958793624636067,21.155802351377254,0.0,30.114595976013323,21.155802351377254,30.114595976013323,hetero-low
p74.rsml,LH,R,LH-R,2.829033528192657,19.33806205801693,0.0,22.167095586209587,19.33806205801693,22.167095586209587,hetero-high
